Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Valcea, 173935 TOMSANI, Anul 2026, Numar persoane, 230
70-74 ani, Total, Valcea, 174021 VAIDEENI, Anul 2026, Numar persoane, 236
70-74 ani, Total, Valcea, 174085 VALEA MARE, Anul 2026, Numar persoane, 148
70-74 ani, Total, Valcea, 174156 VLADESTI, Anul 2026, Numar persoane, 191
70-74 ani, Total, Valcea, 174218 VOICESTI, Anul 2026, Numar persoane, 85
70-74 ani, Total, Valcea, 174254 VOINEASA, Anul 2026, Numar persoane, 99
70-74 ani, Total, Valcea, 174290 ZATRENI, Anul 2026, Numar persoane, 107
75-79 ani, Total, Valcea, 167473 MUNICIPIUL RAMNICU VALCEA, Anul 2026, Numar persoane, 4403
75-79 ani, Total, Valcea, 167981 MUNICIPIUL DRAGASANI, Anul 2026, Numar persoane, 762
75-79 ani, Total, Valcea, 168372 ORAS BABENI, Anul 2026, Numar persoane, 308
75-79 ani, Total, Valcea, 167641 ORAS BAILE GOVORA, Anul 2026, Numar persoane, 124
75-79 ani, Total, Valcea, 167696 ORAS BAILE OLANESTI, Anul 2026, Numar persoane, 215
75-79 ani, Total, Valcea, 168452 ORAS BALCESTI, Anul 2026, Numar persoane, 235
75-79 ani, Total, Valcea, 168602 ORAS BERBESTI, Anul 2026, Numar persoane, 166
75-79 ani, Total, Valcea, 167794 ORAS BREZOI, Anul 2026, Numar persoane, 262
75-79 ani, Total, Valcea, 167909 ORAS CALIMANESTI, Anul 2026, Numar persoane, 349
75-79 ani, Total, Valcea, 168041 ORAS HOREZU, Anul 2026, Numar persoane, 280
75-79 ani, Total, Valcea, 168130 ORAS OCNELE MARI, Anul 2026, Numar persoane, 167
75-79 ani, Total, Valcea, 168229 ALUNU, Anul 2026, Numar persoane, 161
75-79 ani, Total, Valcea, 168309 AMARASTI, Anul 2026, Numar persoane, 113
75-79 ani, Total, Valcea, 168559 BARBATESTI, Anul 2026, Numar persoane, 178
75-79 ani, Total, Valcea, 168675 BERISLAVESTI, Anul 2026, Numar persoane, 140
75-79 ani, Total, Valcea, 168755 BOISOARA, Anul 2026, Numar persoane, 101
75-79 ani, Total, Valcea, 168791 BUDESTI, Anul 2026, Numar persoane, 296
75-79 ani, Total, Valcea, 168880 BUJORENI, Anul 2026, Numar persoane, 164
75-79 ani, Total, Valcea, 168960 BUNESTI, Anul 2026, Numar persoane, 136
75-79 ani, Total, Valcea, 169119 CAINENI, Anul 2026, Numar persoane, 80
75-79 ani, Total, Valcea, 169039 CERNISOARA, Anul 2026, Numar persoane, 159
75-79 ani, Total, Valcea, 169182 COPACENI, Anul 2026, Numar persoane, 132
75-79 ani, Total, Valcea, 169253 COSTESTI, Anul 2026, Numar persoane, 175
75-79 ani, Total, Valcea, 169306 CRETENI, Anul 2026, Numar persoane, 164
75-79 ani, Total, Valcea, 169351 DAESTI, Anul 2026, Numar persoane, 134
75-79 ani, Total, Valcea, 169404 DANICEI, Anul 2026, Numar persoane, 143
75-79 ani, Total, Valcea, 174502 DICULESTI, Anul 2026, Numar persoane, 84
75-79 ani, Total, Valcea, 169547 DRAGOESTI, Anul 2026, Numar persoane, 121
75-79 ani, Total, Valcea, 169681 FARTATESTI, Anul 2026, Numar persoane, 181
