Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Bihor, 27436 BIHARIA, Anul 2026, Numar persoane, 134
75-79 ani, Total, Bihor, 27506 BOIANU MARE, Anul 2026, Numar persoane, 38
75-79 ani, Total, Bihor, 27560 BOROD, Anul 2026, Numar persoane, 157
75-79 ani, Total, Bihor, 27631 BORS, Anul 2026, Numar persoane, 138
75-79 ani, Total, Bihor, 27686 BRATCA, Anul 2026, Numar persoane, 200
75-79 ani, Total, Bihor, 27757 BRUSTURI, Anul 2026, Numar persoane, 145
75-79 ani, Total, Bihor, 27846 BUDUREASA, Anul 2026, Numar persoane, 104
75-79 ani, Total, Bihor, 27908 BUDUSLAU, Anul 2026, Numar persoane, 51
75-79 ani, Total, Bihor, 27935 BULZ, Anul 2026, Numar persoane, 88
75-79 ani, Total, Bihor, 27971 BUNTESTI, Anul 2026, Numar persoane, 169
75-79 ani, Total, Bihor, 28077 CABESTI, Anul 2026, Numar persoane, 79
75-79 ani, Total, Bihor, 28709 CAMPANI, Anul 2026, Numar persoane, 138
75-79 ani, Total, Bihor, 28139 CAPALNA, Anul 2026, Numar persoane, 105
75-79 ani, Total, Bihor, 28193 CARPINET, Anul 2026, Numar persoane, 110
75-79 ani, Total, Bihor, 28246 CEFA, Anul 2026, Numar persoane, 90
75-79 ani, Total, Bihor, 28335 CEICA, Anul 2026, Numar persoane, 163
75-79 ani, Total, Bihor, 28415 CETARIU, Anul 2026, Numar persoane, 78
75-79 ani, Total, Bihor, 28497 CHERECHIU, Anul 2026, Numar persoane, 53
75-79 ani, Total, Bihor, 28530 CHISLAZ, Anul 2026, Numar persoane, 99
75-79 ani, Total, Bihor, 28665 CIUMEGHIU, Anul 2026, Numar persoane, 121
75-79 ani, Total, Bihor, 28763 COCIUBA MARE, Anul 2026, Numar persoane, 113
75-79 ani, Total, Bihor, 28816 COPACEL, Anul 2026, Numar persoane, 74
75-79 ani, Total, Bihor, 28889 CRISTIORU DE JOS, Anul 2026, Numar persoane, 87
75-79 ani, Total, Bihor, 28941 CURATELE, Anul 2026, Numar persoane, 129
75-79 ani, Total, Bihor, 29001 CURTUISENI, Anul 2026, Numar persoane, 89
75-79 ani, Total, Bihor, 29038 DERNA, Anul 2026, Numar persoane, 98
75-79 ani, Total, Bihor, 29092 DIOSIG, Anul 2026, Numar persoane, 170
75-79 ani, Total, Bihor, 29154 DOBRESTI, Anul 2026, Numar persoane, 229
75-79 ani, Total, Bihor, 29243 DRAGANESTI, Anul 2026, Numar persoane, 131
75-79 ani, Total, Bihor, 29341 DRAGESTI, Anul 2026, Numar persoane, 64
75-79 ani, Total, Bihor, 29403 FINIS, Anul 2026, Numar persoane, 124
75-79 ani, Total, Bihor, 29467 GIRISU DE CRIS, Anul 2026, Numar persoane, 96
75-79 ani, Total, Bihor, 32195 GEPIU, Anul 2026, Numar persoane, 64
75-79 ani, Total, Bihor, 29519 HIDISELU DE SUS, Anul 2026, Numar persoane, 102
75-79 ani, Total, Bihor, 29573 HOLOD, Anul 2026, Numar persoane, 114
75-79 ani, Total, Bihor, 29662 HUSASAU DE TINCA, Anul 2026, Numar persoane, 72
75-79 ani, Total, Bihor, 29724 INEU, Anul 2026, Numar persoane, 93
75-79 ani, Total, Bihor, 29813 LAZARENI, Anul 2026, Numar persoane, 89
75-79 ani, Total, Bihor, 29760 LAZURI DE BEIUS, Anul 2026, Numar persoane, 67
75-79 ani, Total, Bihor, 29902 LUGASU DE JOS, Anul 2026, Numar persoane, 88
75-79 ani, Total, Bihor, 29948 LUNCA, Anul 2026, Numar persoane, 145
75-79 ani, Total, Bihor, 30014 MADARAS, Anul 2026, Numar persoane, 121
75-79 ani, Total, Bihor, 30069 MAGESTI, Anul 2026, Numar persoane, 94
75-79 ani, Total, Bihor, 30149 NOJORID, Anul 2026, Numar persoane, 161
75-79 ani, Total, Bihor, 30229 OLCEA, Anul 2026, Numar persoane, 97
75-79 ani, Total, Bihor, 30274 OSORHEI, Anul 2026, Numar persoane, 220
75-79 ani, Total, Bihor, 27169 PETREU, Anul 2026, Numar persoane, 79
75-79 ani, Total, Bihor, 32161 PALEU, Anul 2026, Numar persoane, 71
75-79 ani, Total, Bihor, 30336 PIETROASA, Anul 2026, Numar persoane, 117
75-79 ani, Total, Bihor, 30416 POCOLA, Anul 2026, Numar persoane, 63
75-79 ani, Total, Bihor, 30470 POMEZEU, Anul 2026, Numar persoane, 160
75-79 ani, Total, Bihor, 30568 POPESTI, Anul 2026, Numar persoane, 260
75-79 ani, Total, Bihor, 30648 RABAGANI, Anul 2026, Numar persoane, 136
75-79 ani, Total, Bihor, 30719 REMETEA, Anul 2026, Numar persoane, 125
75-79 ani, Total, Bihor, 30773 RIENI, Anul 2026, Numar persoane, 134
75-79 ani, Total, Bihor, 30844 ROSIA, Anul 2026, Numar persoane, 103
75-79 ani, Total, Bihor, 32187 ROSIORI, Anul 2026, Numar persoane, 93
75-79 ani, Total, Bihor, 30871 SACADAT, Anul 2026, Numar persoane, 53
75-79 ani, Total, Bihor, 30988 SALACEA, Anul 2026, Numar persoane, 78
75-79 ani, Total, Bihor, 31011 SALARD, Anul 2026, Numar persoane, 134
75-79 ani, Total, Bihor, 31057 SAMBATA, Anul 2026, Numar persoane, 93
75-79 ani, Total, Bihor, 28610 SANIOB, Anul 2026, Numar persoane, 87
75-79 ani, Total, Bihor, 26582 SANMARTIN, Anul 2026, Numar persoane, 308
75-79 ani, Total, Bihor, 32179 SANNICOLAU ROMAN, Anul 2026, Numar persoane, 58
75-79 ani, Total, Bihor, 26653 SANTANDREI, Anul 2026, Numar persoane, 170
75-79 ani, Total, Bihor, 31128 SARBI, Anul 2026, Numar persoane, 133
75-79 ani, Total, Bihor, 31333 SIMIAN, Anul 2026, Numar persoane, 97
75-79 ani, Total, Bihor, 31379 SINTEU, Anul 2026, Numar persoane, 30
75-79 ani, Total, Bihor, 31422 SOIMI, Anul 2026, Numar persoane, 125
75-79 ani, Total, Bihor, 31208 SPINUS, Anul 2026, Numar persoane, 39
75-79 ani, Total, Bihor, 31510 SUNCUIUS, Anul 2026, Numar persoane, 114
75-79 ani, Total, Bihor, 31262 SUPLACU DE BARCAU, Anul 2026, Numar persoane, 139
75-79 ani, Total, Bihor, 32153 TAMASEU, Anul 2026, Numar persoane, 70
75-79 ani, Total, Bihor, 31609 TARCAIA, Anul 2026, Numar persoane, 93
75-79 ani, Total, Bihor, 31565 TARCEA, Anul 2026, Numar persoane, 72
75-79 ani, Total, Bihor, 31654 TAUTEU, Anul 2026, Numar persoane, 118
75-79 ani, Total, Bihor, 31878 TETCHEA, Anul 2026, Numar persoane, 82
75-79 ani, Total, Bihor, 31716 TILEAGD, Anul 2026, Numar persoane, 240
75-79 ani, Total, Bihor, 31789 TINCA, Anul 2026, Numar persoane, 256
75-79 ani, Total, Bihor, 32201 TOBOLIU, Anul 2026, Numar persoane, 79
75-79 ani, Total, Bihor, 31841 TULCA, Anul 2026, Numar persoane, 97
75-79 ani, Total, Bihor, 31921 UILEACU DE BEIUS, Anul 2026, Numar persoane, 133
75-79 ani, Total, Bihor, 31976 VADU CRISULUI, Anul 2026, Numar persoane, 156
75-79 ani, Total, Bihor, 32090 VARCIOROG, Anul 2026, Numar persoane, 84
75-79 ani, Total, Bihor, 32045 VIISOARA, Anul 2026, Numar persoane, 38
80-84 ani, Total, Bihor, 26564 MUNICIPIUL ORADEA, Anul 2026, Numar persoane, 4583
80-84 ani, Total, Bihor, 26804 MUNICIPIUL BEIUS, Anul 2026, Numar persoane, 205
80-84 ani, Total, Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2026, Numar persoane, 306
80-84 ani, Total, Bihor, 26975 MUNICIPIUL SALONTA, Anul 2026, Numar persoane, 440
80-84 ani, Total, Bihor, 26699 ORAS ALESD, Anul 2026, Numar persoane, 214
80-84 ani, Total, Bihor, 26920 ORAS NUCET, Anul 2026, Numar persoane, 41
80-84 ani, Total, Bihor, 30915 ORAS SACUENI, Anul 2026, Numar persoane, 225
80-84 ani, Total, Bihor, 26840 ORAS STEI, Anul 2026, Numar persoane, 115
80-84 ani, Total, Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2026, Numar persoane, 239
80-84 ani, Total, Bihor, 27007 ORAS VASCAU, Anul 2026, Numar persoane, 64
80-84 ani, Total, Bihor, 27070 ABRAM, Anul 2026, Numar persoane, 55
80-84 ani, Total, Bihor, 26742 ASTILEU, Anul 2026, Numar persoane, 65
80-84 ani, Total, Bihor, 27212 AUSEU, Anul 2026, Numar persoane, 61
80-84 ani, Total, Bihor, 27285 AVRAM IANCU, Anul 2026, Numar persoane, 42
80-84 ani, Total, Bihor, 27329 BALC, Anul 2026, Numar persoane, 61
80-84 ani, Total, Bihor, 27383 BATAR, Anul 2026, Numar persoane, 70
80-84 ani, Total, Bihor, 27436 BIHARIA, Anul 2026, Numar persoane, 111
80-84 ani, Total, Bihor, 27506 BOIANU MARE, Anul 2026, Numar persoane, 17
80-84 ani, Total, Bihor, 27560 BOROD, Anul 2026, Numar persoane, 92
80-84 ani, Total, Bihor, 27631 BORS, Anul 2026, Numar persoane, 99
80-84 ani, Total, Bihor, 27686 BRATCA, Anul 2026, Numar persoane, 160
80-84 ani, Total, Bihor, 27757 BRUSTURI, Anul 2026, Numar persoane, 94
80-84 ani, Total, Bihor, 27846 BUDUREASA, Anul 2026, Numar persoane, 53
80-84 ani, Total, Bihor, 27908 BUDUSLAU, Anul 2026, Numar persoane, 45
80-84 ani, Total, Bihor, 27935 BULZ, Anul 2026, Numar persoane, 42
80-84 ani, Total, Bihor, 27971 BUNTESTI, Anul 2026, Numar persoane, 93
80-84 ani, Total, Bihor, 28077 CABESTI, Anul 2026, Numar persoane, 37
80-84 ani, Total, Bihor, 28709 CAMPANI, Anul 2026, Numar persoane, 52
80-84 ani, Total, Bihor, 28139 CAPALNA, Anul 2026, Numar persoane, 51
80-84 ani, Total, Bihor, 28193 CARPINET, Anul 2026, Numar persoane, 67
80-84 ani, Total, Bihor, 28246 CEFA, Anul 2026, Numar persoane, 40
80-84 ani, Total, Bihor, 28335 CEICA, Anul 2026, Numar persoane, 88
80-84 ani, Total, Bihor, 28415 CETARIU, Anul 2026, Numar persoane, 42
80-84 ani, Total, Bihor, 28497 CHERECHIU, Anul 2026, Numar persoane, 54
80-84 ani, Total, Bihor, 28530 CHISLAZ, Anul 2026, Numar persoane, 74
80-84 ani, Total, Bihor, 28665 CIUMEGHIU, Anul 2026, Numar persoane, 74
80-84 ani, Total, Bihor, 28763 COCIUBA MARE, Anul 2026, Numar persoane, 71
80-84 ani, Total, Bihor, 28816 COPACEL, Anul 2026, Numar persoane, 48
80-84 ani, Total, Bihor, 28889 CRISTIORU DE JOS, Anul 2026, Numar persoane, 33
80-84 ani, Total, Bihor, 28941 CURATELE, Anul 2026, Numar persoane, 70
80-84 ani, Total, Bihor, 29001 CURTUISENI, Anul 2026, Numar persoane, 62
80-84 ani, Total, Bihor, 29038 DERNA, Anul 2026, Numar persoane, 65
80-84 ani, Total, Bihor, 29092 DIOSIG, Anul 2026, Numar persoane, 118
80-84 ani, Total, Bihor, 29154 DOBRESTI, Anul 2026, Numar persoane, 105
80-84 ani, Total, Bihor, 29243 DRAGANESTI, Anul 2026, Numar persoane, 83
80-84 ani, Total, Bihor, 29341 DRAGESTI, Anul 2026, Numar persoane, 44
80-84 ani, Total, Bihor, 29403 FINIS, Anul 2026, Numar persoane, 55
80-84 ani, Total, Bihor, 29467 GIRISU DE CRIS, Anul 2026, Numar persoane, 52
80-84 ani, Total, Bihor, 32195 GEPIU, Anul 2026, Numar persoane, 51
80-84 ani, Total, Bihor, 29519 HIDISELU DE SUS, Anul 2026, Numar persoane, 67
80-84 ani, Total, Bihor, 29573 HOLOD, Anul 2026, Numar persoane, 78
80-84 ani, Total, Bihor, 29662 HUSASAU DE TINCA, Anul 2026, Numar persoane, 29
80-84 ani, Total, Bihor, 29724 INEU, Anul 2026, Numar persoane, 60
80-84 ani, Total, Bihor, 29813 LAZARENI, Anul 2026, Numar persoane, 49
80-84 ani, Total, Bihor, 29760 LAZURI DE BEIUS, Anul 2026, Numar persoane, 43
80-84 ani, Total, Bihor, 29902 LUGASU DE JOS, Anul 2026, Numar persoane, 63
80-84 ani, Total, Bihor, 29948 LUNCA, Anul 2026, Numar persoane, 63
80-84 ani, Total, Bihor, 30014 MADARAS, Anul 2026, Numar persoane, 46
80-84 ani, Total, Bihor, 30069 MAGESTI, Anul 2026, Numar persoane, 87
80-84 ani, Total, Bihor, 30149 NOJORID, Anul 2026, Numar persoane, 80
80-84 ani, Total, Bihor, 30229 OLCEA, Anul 2026, Numar persoane, 40
80-84 ani, Total, Bihor, 30274 OSORHEI, Anul 2026, Numar persoane, 113
80-84 ani, Total, Bihor, 27169 PETREU, Anul 2026, Numar persoane, 44
80-84 ani, Total, Bihor, 32161 PALEU, Anul 2026, Numar persoane, 40
80-84 ani, Total, Bihor, 30336 PIETROASA, Anul 2026, Numar persoane, 74
80-84 ani, Total, Bihor, 30416 POCOLA, Anul 2026, Numar persoane, 37
80-84 ani, Total, Bihor, 30470 POMEZEU, Anul 2026, Numar persoane, 103
80-84 ani, Total, Bihor, 30568 POPESTI, Anul 2026, Numar persoane, 143
80-84 ani, Total, Bihor, 30648 RABAGANI, Anul 2026, Numar persoane, 61
80-84 ani, Total, Bihor, 30719 REMETEA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Bihor, 30773 RIENI, Anul 2026, Numar persoane, 60
80-84 ani, Total, Bihor, 30844 ROSIA, Anul 2026, Numar persoane, 42
80-84 ani, Total, Bihor, 32187 ROSIORI, Anul 2026, Numar persoane, 63
80-84 ani, Total, Bihor, 30871 SACADAT, Anul 2026, Numar persoane, 37
80-84 ani, Total, Bihor, 30988 SALACEA, Anul 2026, Numar persoane, 55
80-84 ani, Total, Bihor, 31011 SALARD, Anul 2026, Numar persoane, 86
80-84 ani, Total, Bihor, 31057 SAMBATA, Anul 2026, Numar persoane, 47
80-84 ani, Total, Bihor, 28610 SANIOB, Anul 2026, Numar persoane, 54
80-84 ani, Total, Bihor, 26582 SANMARTIN, Anul 2026, Numar persoane, 139
80-84 ani, Total, Bihor, 32179 SANNICOLAU ROMAN, Anul 2026, Numar persoane, 40
80-84 ani, Total, Bihor, 26653 SANTANDREI, Anul 2026, Numar persoane, 92
80-84 ani, Total, Bihor, 31128 SARBI, Anul 2026, Numar persoane, 67
80-84 ani, Total, Bihor, 31333 SIMIAN, Anul 2026, Numar persoane, 74
80-84 ani, Total, Bihor, 31379 SINTEU, Anul 2026, Numar persoane, 37
80-84 ani, Total, Bihor, 31422 SOIMI, Anul 2026, Numar persoane, 59
80-84 ani, Total, Bihor, 31208 SPINUS, Anul 2026, Numar persoane, 37
80-84 ani, Total, Bihor, 31510 SUNCUIUS, Anul 2026, Numar persoane, 73
80-84 ani, Total, Bihor, 31262 SUPLACU DE BARCAU, Anul 2026, Numar persoane, 84
80-84 ani, Total, Bihor, 32153 TAMASEU, Anul 2026, Numar persoane, 62
80-84 ani, Total, Bihor, 31609 TARCAIA, Anul 2026, Numar persoane, 29
80-84 ani, Total, Bihor, 31565 TARCEA, Anul 2026, Numar persoane, 55
80-84 ani, Total, Bihor, 31654 TAUTEU, Anul 2026, Numar persoane, 84
80-84 ani, Total, Bihor, 31878 TETCHEA, Anul 2026, Numar persoane, 49
80-84 ani, Total, Bihor, 31716 TILEAGD, Anul 2026, Numar persoane, 147
80-84 ani, Total, Bihor, 31789 TINCA, Anul 2026, Numar persoane, 118
80-84 ani, Total, Bihor, 32201 TOBOLIU, Anul 2026, Numar persoane, 42
80-84 ani, Total, Bihor, 31841 TULCA, Anul 2026, Numar persoane, 55
80-84 ani, Total, Bihor, 31921 UILEACU DE BEIUS, Anul 2026, Numar persoane, 65
80-84 ani, Total, Bihor, 31976 VADU CRISULUI, Anul 2026, Numar persoane, 105
80-84 ani, Total, Bihor, 32090 VARCIOROG, Anul 2026, Numar persoane, 51
80-84 ani, Total, Bihor, 32045 VIISOARA, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Bihor, 26564 MUNICIPIUL ORADEA, Anul 2026, Numar persoane, 4025
85 ani si peste, Total, Bihor, 26804 MUNICIPIUL BEIUS, Anul 2026, Numar persoane, 167
85 ani si peste, Total, Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2026, Numar persoane, 270
85 ani si peste, Total, Bihor, 26975 MUNICIPIUL SALONTA, Anul 2026, Numar persoane, 378
85 ani si peste, Total, Bihor, 26699 ORAS ALESD, Anul 2026, Numar persoane, 118
85 ani si peste, Total, Bihor, 26920 ORAS NUCET, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Bihor, 30915 ORAS SACUENI, Anul 2026, Numar persoane, 158
85 ani si peste, Total, Bihor, 26840 ORAS STEI, Anul 2026, Numar persoane, 117
85 ani si peste, Total, Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2026, Numar persoane, 166
85 ani si peste, Total, Bihor, 27007 ORAS VASCAU, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Bihor, 27070 ABRAM, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Bihor, 26742 ASTILEU, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Bihor, 27212 AUSEU, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Bihor, 27285 AVRAM IANCU, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Bihor, 27329 BALC, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Bihor, 27383 BATAR, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Bihor, 27436 BIHARIA, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Bihor, 27506 BOIANU MARE, Anul 2026, Numar persoane, 20
85 ani si peste, Total, Bihor, 27560 BOROD, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Bihor, 27631 BORS, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Bihor, 27686 BRATCA, Anul 2026, Numar persoane, 132
85 ani si peste, Total, Bihor, 27757 BRUSTURI, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Bihor, 27846 BUDUREASA, Anul 2026, Numar persoane, 35
85 ani si peste, Total, Bihor, 27908 BUDUSLAU, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Bihor, 27935 BULZ, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Bihor, 27971 BUNTESTI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Bihor, 28077 CABESTI, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Bihor, 28709 CAMPANI, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Bihor, 28139 CAPALNA, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Bihor, 28193 CARPINET, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Bihor, 28246 CEFA, Anul 2026, Numar persoane, 21
85 ani si peste, Total, Bihor, 28335 CEICA, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Bihor, 28415 CETARIU, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Bihor, 28497 CHERECHIU, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Bihor, 28530 CHISLAZ, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Bihor, 28665 CIUMEGHIU, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Bihor, 28763 COCIUBA MARE, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Bihor, 28816 COPACEL, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Bihor, 28889 CRISTIORU DE JOS, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Bihor, 28941 CURATELE, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Bihor, 29001 CURTUISENI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Bihor, 29038 DERNA, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Bihor, 29092 DIOSIG, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Bihor, 29154 DOBRESTI, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Bihor, 29243 DRAGANESTI, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Bihor, 29341 DRAGESTI, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Bihor, 29403 FINIS, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Bihor, 29467 GIRISU DE CRIS, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Bihor, 32195 GEPIU, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Bihor, 29519 HIDISELU DE SUS, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Bihor, 29573 HOLOD, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Bihor, 29662 HUSASAU DE TINCA, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Bihor, 29724 INEU, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Bihor, 29813 LAZARENI, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Bihor, 29760 LAZURI DE BEIUS, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Bihor, 29902 LUGASU DE JOS, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Bihor, 29948 LUNCA, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Bihor, 30014 MADARAS, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Bihor, 30069 MAGESTI, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Bihor, 30149 NOJORID, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Bihor, 30229 OLCEA, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Bihor, 30274 OSORHEI, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Bihor, 27169 PETREU, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Bihor, 32161 PALEU, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Bihor, 30336 PIETROASA, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Bihor, 30416 POCOLA, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Bihor, 30470 POMEZEU, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Bihor, 30568 POPESTI, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Bihor, 30648 RABAGANI, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Bihor, 30719 REMETEA, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Bihor, 30773 RIENI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Bihor, 30844 ROSIA, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Bihor, 32187 ROSIORI, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Bihor, 30871 SACADAT, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Bihor, 30988 SALACEA, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Bihor, 31011 SALARD, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Bihor, 31057 SAMBATA, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Bihor, 28610 SANIOB, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Bihor, 26582 SANMARTIN, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Bihor, 32179 SANNICOLAU ROMAN, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Bihor, 26653 SANTANDREI, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Bihor, 31128 SARBI, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Bihor, 31333 SIMIAN, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Bihor, 31379 SINTEU, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Bihor, 31422 SOIMI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Bihor, 31208 SPINUS, Anul 2026, Numar persoane, 24
85 ani si peste, Total, Bihor, 31510 SUNCUIUS, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Bihor, 31262 SUPLACU DE BARCAU, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Bihor, 32153 TAMASEU, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Bihor, 31609 TARCAIA, Anul 2026, Numar persoane, 35
85 ani si peste, Total, Bihor, 31565 TARCEA, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Bihor, 31654 TAUTEU, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Bihor, 31878 TETCHEA, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Bihor, 31716 TILEAGD, Anul 2026, Numar persoane, 114
85 ani si peste, Total, Bihor, 31789 TINCA, Anul 2026, Numar persoane, 117
85 ani si peste, Total, Bihor, 32201 TOBOLIU, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Bihor, 31841 TULCA, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Bihor, 31921 UILEACU DE BEIUS, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Bihor, 31976 VADU CRISULUI, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Bihor, 32090 VARCIOROG, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Bihor, 32045 VIISOARA, Anul 2026, Numar persoane, 26
