Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Bacau, 24187 PANCESTI, Anul 2026, Numar persoane, 149
70-74 ani, Total, Bacau, 24034 PARAVA, Anul 2026, Numar persoane, 109
70-74 ani, Total, Bacau, 24276 PARGARESTI, Anul 2026, Numar persoane, 158
70-74 ani, Total, Bacau, 24089 PARINCEA, Anul 2026, Numar persoane, 144
70-74 ani, Total, Bacau, 24338 PARJOL, Anul 2026, Numar persoane, 269
70-74 ani, Total, Bacau, 24427 PLOPANA, Anul 2026, Numar persoane, 87
70-74 ani, Total, Bacau, 24524 PODU TURCULUI, Anul 2026, Numar persoane, 220
70-74 ani, Total, Bacau, 24631 PODURI, Anul 2026, Numar persoane, 351
70-74 ani, Total, Bacau, 26361 PRAJESTI, Anul 2026, Numar persoane, 82
70-74 ani, Total, Bacau, 24766 RACACIUNI, Anul 2026, Numar persoane, 272
70-74 ani, Total, Bacau, 24837 RACHITOASA, Anul 2026, Numar persoane, 202
70-74 ani, Total, Bacau, 24711 RACOVA, Anul 2026, Numar persoane, 145
70-74 ani, Total, Bacau, 24999 ROSIORI, Anul 2026, Numar persoane, 58
70-74 ani, Total, Bacau, 25148 SANDULENI, Anul 2026, Numar persoane, 173
70-74 ani, Total, Bacau, 26320 SARATA, Anul 2026, Numar persoane, 74
70-74 ani, Total, Bacau, 25068 SASCUT, Anul 2026, Numar persoane, 428
70-74 ani, Total, Bacau, 25228 SAUCESTI, Anul 2026, Numar persoane, 251
70-74 ani, Total, Bacau, 25291 SCORTENI, Anul 2026, Numar persoane, 115
70-74 ani, Total, Bacau, 25362 SECUIENI, Anul 2026, Numar persoane, 89
70-74 ani, Total, Bacau, 25488 SOLONT, Anul 2026, Numar persoane, 163
70-74 ani, Total, Bacau, 25521 STANISESTI, Anul 2026, Numar persoane, 151
70-74 ani, Total, Bacau, 20670 STEFAN CEL MARE, Anul 2026, Numar persoane, 232
70-74 ani, Total, Bacau, 25629 STRUGARI, Anul 2026, Numar persoane, 101
70-74 ani, Total, Bacau, 25692 TAMASI, Anul 2026, Numar persoane, 125
70-74 ani, Total, Bacau, 25825 TARGU TROTUS, Anul 2026, Numar persoane, 201
70-74 ani, Total, Bacau, 25745 TATARASTI, Anul 2026, Numar persoane, 112
70-74 ani, Total, Bacau, 25861 TRAIAN, Anul 2026, Numar persoane, 116
70-74 ani, Total, Bacau, 25932 UNGURENI, Anul 2026, Numar persoane, 118
70-74 ani, Total, Bacau, 26029 URECHESTI, Anul 2026, Numar persoane, 159
70-74 ani, Total, Bacau, 26083 VALEA SEACA, Anul 2026, Numar persoane, 113
70-74 ani, Total, Bacau, 26118 VULTURENI, Anul 2026, Numar persoane, 66
70-74 ani, Total, Bacau, 26289 ZEMES, Anul 2026, Numar persoane, 162
75-79 ani, Total, Bacau, 20297 MUNICIPIUL BACAU, Anul 2026, Numar persoane, 6553
75-79 ani, Total, Bacau, 20876 MUNICIPIUL MOINESTI, Anul 2026, Numar persoane, 741
75-79 ani, Total, Bacau, 20563 MUNICIPIUL ONESTI, Anul 2026, Numar persoane, 1825
75-79 ani, Total, Bacau, 20778 ORAS BUHUSI, Anul 2026, Numar persoane, 660
75-79 ani, Total, Bacau, 20821 ORAS COMANESTI, Anul 2026, Numar persoane, 742
75-79 ani, Total, Bacau, 22166 ORAS DARMANESTI, Anul 2026, Numar persoane, 444
75-79 ani, Total, Bacau, 20910 ORAS SLANIC-MOLDOVA, Anul 2026, Numar persoane, 162
75-79 ani, Total, Bacau, 20965 ORAS TARGU OCNA, Anul 2026, Numar persoane, 500
75-79 ani, Total, Bacau, 21007 AGAS, Anul 2026, Numar persoane, 206
75-79 ani, Total, Bacau, 21098 ARDEOANI, Anul 2026, Numar persoane, 99
75-79 ani, Total, Bacau, 21123 ASAU, Anul 2026, Numar persoane, 223
75-79 ani, Total, Bacau, 21196 BALCANI, Anul 2026, Numar persoane, 250
75-79 ani, Total, Bacau, 21454 BARSANESTI, Anul 2026, Numar persoane, 192
75-79 ani, Total, Bacau, 21249 BERESTI-BISTRITA, Anul 2026, Numar persoane, 78
75-79 ani, Total, Bacau, 21338 BERESTI-TAZLAU, Anul 2026, Numar persoane, 170
75-79 ani, Total, Bacau, 21418 BERZUNTI, Anul 2026, Numar persoane, 126
75-79 ani, Total, Bacau, 21506 BLAGESTI, Anul 2026, Numar persoane, 249
75-79 ani, Total, Bacau, 21560 BOGDANESTI, Anul 2026, Numar persoane, 84
75-79 ani, Total, Bacau, 21597 BRUSTUROASA, Anul 2026, Numar persoane, 113
75-79 ani, Total, Bacau, 26338 BUCIUMI, Anul 2026, Numar persoane, 101
75-79 ani, Total, Bacau, 21668 BUHOCI, Anul 2026, Numar persoane, 147
75-79 ani, Total, Bacau, 21757 CAIUTI, Anul 2026, Numar persoane, 181
75-79 ani, Total, Bacau, 21720 CASIN, Anul 2026, Numar persoane, 150
75-79 ani, Total, Bacau, 21855 CLEJA, Anul 2026, Numar persoane, 129
75-79 ani, Total, Bacau, 21891 COLONESTI, Anul 2026, Numar persoane, 54
75-79 ani, Total, Bacau, 21971 CORBASCA, Anul 2026, Numar persoane, 111
75-79 ani, Total, Bacau, 22059 COTOFANESTI, Anul 2026, Numar persoane, 88
75-79 ani, Total, Bacau, 22111 DAMIENESTI, Anul 2026, Numar persoane, 84
75-79 ani, Total, Bacau, 22237 DEALU MORII, Anul 2026, Numar persoane, 103
75-79 ani, Total, Bacau, 22380 DOFTEANA, Anul 2026, Numar persoane, 293
75-79 ani, Total, Bacau, 22460 FARAOANI, Anul 2026, Numar persoane, 127
75-79 ani, Total, Bacau, 22488 FILIPENI, Anul 2026, Numar persoane, 81
75-79 ani, Total, Bacau, 22576 FILIPESTI, Anul 2026, Numar persoane, 156
75-79 ani, Total, Bacau, 22665 GAICEANA, Anul 2026, Numar persoane, 111
75-79 ani, Total, Bacau, 22781 GARLENI, Anul 2026, Numar persoane, 157
75-79 ani, Total, Bacau, 22718 GHIMES-FAGET, Anul 2026, Numar persoane, 143
75-79 ani, Total, Bacau, 26346 GIOSENI, Anul 2026, Numar persoane, 80
