Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Botosani, 38679 RAUSENI, Anul 2026, Numar persoane, 90
70-74 ani, Total, Botosani, 38731 RIPICENI, Anul 2026, Numar persoane, 85
70-74 ani, Total, Botosani, 38811 ROMA, Anul 2026, Numar persoane, 125
70-74 ani, Total, Botosani, 38848 ROMANESTI, Anul 2026, Numar persoane, 54
70-74 ani, Total, Botosani, 38893 SANTA MARE, Anul 2026, Numar persoane, 101
70-74 ani, Total, Botosani, 39122 SENDRICENI, Anul 2026, Numar persoane, 141
70-74 ani, Total, Botosani, 35884 STAUCENI, Anul 2026, Numar persoane, 117
70-74 ani, Total, Botosani, 39220 STIUBIENI, Anul 2026, Numar persoane, 82
70-74 ani, Total, Botosani, 38982 SUHARAU, Anul 2026, Numar persoane, 184
70-74 ani, Total, Botosani, 39051 SULITA, Anul 2026, Numar persoane, 117
70-74 ani, Total, Botosani, 39266 TODIRENI, Anul 2026, Numar persoane, 141
70-74 ani, Total, Botosani, 39328 TRUSESTI, Anul 2026, Numar persoane, 199
70-74 ani, Total, Botosani, 39391 TUDORA, Anul 2026, Numar persoane, 184
70-74 ani, Total, Botosani, 39417 UNGURENI, Anul 2026, Numar persoane, 253
70-74 ani, Total, Botosani, 39532 UNTENI, Anul 2026, Numar persoane, 99
70-74 ani, Total, Botosani, 39612 VACULESTI, Anul 2026, Numar persoane, 97
70-74 ani, Total, Botosani, 39694 VARFU CAMPULUI, Anul 2026, Numar persoane, 159
70-74 ani, Total, Botosani, 39658 VIISOARA, Anul 2026, Numar persoane, 63
70-74 ani, Total, Botosani, 39738 VLADENI, Anul 2026, Numar persoane, 197
70-74 ani, Total, Botosani, 39792 VLASINESTI, Anul 2026, Numar persoane, 105
70-74 ani, Total, Botosani, 39836 VORNICENI, Anul 2026, Numar persoane, 144
70-74 ani, Total, Botosani, 39872 VORONA, Anul 2026, Numar persoane, 318
75-79 ani, Total, Botosani, 35731 MUNICIPIUL BOTOSANI, Anul 2026, Numar persoane, 3527
75-79 ani, Total, Botosani, 36006 MUNICIPIUL DOROHOI, Anul 2026, Numar persoane, 813
75-79 ani, Total, Botosani, 36453 ORAS BUCECEA, Anul 2026, Numar persoane, 180
75-79 ani, Total, Botosani, 35946 ORAS DARABANI, Anul 2026, Numar persoane, 389
75-79 ani, Total, Botosani, 37280 ORAS FLAMANZI, Anul 2026, Numar persoane, 332
75-79 ani, Total, Botosani, 36060 ORAS SAVENI, Anul 2026, Numar persoane, 241
75-79 ani, Total, Botosani, 39168 ORAS STEFANESTI, Anul 2026, Numar persoane, 155
75-79 ani, Total, Botosani, 40035 ADASENI, Anul 2026, Numar persoane, 39
75-79 ani, Total, Botosani, 36131 ALBESTI, Anul 2026, Numar persoane, 151
75-79 ani, Total, Botosani, 36202 AVRAMENI, Anul 2026, Numar persoane, 109
75-79 ani, Total, Botosani, 36300 BALUSENI, Anul 2026, Numar persoane, 200
75-79 ani, Total, Botosani, 39983 BLANDESTI, Anul 2026, Numar persoane, 77
75-79 ani, Total, Botosani, 36373 BRAESTI, Anul 2026, Numar persoane, 76
75-79 ani, Total, Botosani, 36426 BROSCAUTI, Anul 2026, Numar persoane, 111
75-79 ani, Total, Botosani, 36499 CALARASI, Anul 2026, Numar persoane, 112
75-79 ani, Total, Botosani, 39967 CANDESTI, Anul 2026, Numar persoane, 82
75-79 ani, Total, Botosani, 36532 CONCESTI, Anul 2026, Numar persoane, 75
75-79 ani, Total, Botosani, 36569 COPALAU, Anul 2026, Numar persoane, 119
75-79 ani, Total, Botosani, 36649 CORDARENI, Anul 2026, Numar persoane, 78
75-79 ani, Total, Botosani, 36676 CORLATENI, Anul 2026, Numar persoane, 66
75-79 ani, Total, Botosani, 36756 CORNI, Anul 2026, Numar persoane, 196
75-79 ani, Total, Botosani, 39975 COSULA, Anul 2026, Numar persoane, 73
75-79 ani, Total, Botosani, 36809 COTUSCA, Anul 2026, Numar persoane, 181
75-79 ani, Total, Botosani, 36907 CRISTESTI, Anul 2026, Numar persoane, 160
75-79 ani, Total, Botosani, 36952 CRISTINESTI, Anul 2026, Numar persoane, 100
75-79 ani, Total, Botosani, 35759 CURTESTI, Anul 2026, Numar persoane, 173
75-79 ani, Total, Botosani, 37057 DANGENI, Anul 2026, Numar persoane, 87
75-79 ani, Total, Botosani, 37011 DERSCA, Anul 2026, Numar persoane, 128
75-79 ani, Total, Botosani, 39959 DIMACHENI, Anul 2026, Numar persoane, 46
75-79 ani, Total, Botosani, 37100 DOBARCENI, Anul 2026, Numar persoane, 100
75-79 ani, Total, Botosani, 37173 DRAGUSENI, Anul 2026, Numar persoane, 96
75-79 ani, Total, Botosani, 37217 DURNESTI, Anul 2026, Numar persoane, 135
75-79 ani, Total, Botosani, 37324 FRUMUSICA, Anul 2026, Numar persoane, 170
75-79 ani, Total, Botosani, 37397 GEORGE ENESCU, Anul 2026, Numar persoane, 110
75-79 ani, Total, Botosani, 37459 GORBANESTI, Anul 2026, Numar persoane, 115
75-79 ani, Total, Botosani, 37618 HANESTI, Anul 2026, Numar persoane, 61
75-79 ani, Total, Botosani, 37547 HAVARNA, Anul 2026, Numar persoane, 209
75-79 ani, Total, Botosani, 37672 HILISEU-HORIA, Anul 2026, Numar persoane, 100
75-79 ani, Total, Botosani, 37734 HLIPICENI, Anul 2026, Numar persoane, 167
75-79 ani, Total, Botosani, 37770 HUDESTI, Anul 2026, Numar persoane, 251
75-79 ani, Total, Botosani, 37823 IBANESTI, Anul 2026, Numar persoane, 157
75-79 ani, Total, Botosani, 37850 LEORDA, Anul 2026, Numar persoane, 83
75-79 ani, Total, Botosani, 39942 LOZNA, Anul 2026, Numar persoane, 74
75-79 ani, Total, Botosani, 37912 LUNCA, Anul 2026, Numar persoane, 216
75-79 ani, Total, Botosani, 37958 MANOLEASA, Anul 2026, Numar persoane, 94
75-79 ani, Total, Botosani, 38063 MIHAI EMINESCU, Anul 2026, Numar persoane, 250
75-79 ani, Total, Botosani, 38161 MIHAILENI, Anul 2026, Numar persoane, 82
75-79 ani, Total, Botosani, 38241 MIHALASENI, Anul 2026, Numar persoane, 65
75-79 ani, Total, Botosani, 38321 MILEANCA, Anul 2026, Numar persoane, 103
75-79 ani, Total, Botosani, 38376 MITOC, Anul 2026, Numar persoane, 48
75-79 ani, Total, Botosani, 38456 NICSENI, Anul 2026, Numar persoane, 106
75-79 ani, Total, Botosani, 38492 PALTINIS, Anul 2026, Numar persoane, 112
75-79 ani, Total, Botosani, 38544 POMARLA, Anul 2026, Numar persoane, 114
75-79 ani, Total, Botosani, 38580 PRAJENI, Anul 2026, Numar persoane, 117
