Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Arad, 10239 BRAZII, Anul 2026, Numar persoane, 24
80-84 ani, Total, Arad, 10293 BUTENI, Anul 2026, Numar persoane, 84
80-84 ani, Total, Arad, 10346 CARAND, Anul 2026, Numar persoane, 22
80-84 ani, Total, Arad, 10373 CERMEI, Anul 2026, Numar persoane, 38
80-84 ani, Total, Arad, 10417 CHISINDIA, Anul 2026, Numar persoane, 24
80-84 ani, Total, Arad, 10453 CONOP, Anul 2026, Numar persoane, 39
80-84 ani, Total, Arad, 10514 COVASINT, Anul 2026, Numar persoane, 40
80-84 ani, Total, Arad, 10532 CRAIVA, Anul 2026, Numar persoane, 54
80-84 ani, Total, Arad, 10649 DEZNA, Anul 2026, Numar persoane, 29
80-84 ani, Total, Arad, 10701 DIECI, Anul 2026, Numar persoane, 36
80-84 ani, Total, Arad, 12912 DOROBANTI, Anul 2026, Numar persoane, 38
80-84 ani, Total, Arad, 9280 FANTANELE, Anul 2026, Numar persoane, 61
80-84 ani, Total, Arad, 10827 FELNAC, Anul 2026, Numar persoane, 50
80-84 ani, Total, Arad, 12920 FRUMUSENI, Anul 2026, Numar persoane, 52
80-84 ani, Total, Arad, 10872 GHIOROC, Anul 2026, Numar persoane, 83
80-84 ani, Total, Arad, 10916 GRANICERI, Anul 2026, Numar persoane, 29
80-84 ani, Total, Arad, 10943 GURAHONT, Anul 2026, Numar persoane, 97
80-84 ani, Total, Arad, 11174 HALMAGEL, Anul 2026, Numar persoane, 37
80-84 ani, Total, Arad, 11058 HALMAGIU, Anul 2026, Numar persoane, 75
80-84 ani, Total, Arad, 11236 HASMAS, Anul 2026, Numar persoane, 28
80-84 ani, Total, Arad, 11307 IGNESTI, Anul 2026, Numar persoane, 22
80-84 ani, Total, Arad, 11352 IRATOSU, Anul 2026, Numar persoane, 38
80-84 ani, Total, Arad, 9333 LIVADA, Anul 2026, Numar persoane, 87
80-84 ani, Total, Arad, 11398 MACEA, Anul 2026, Numar persoane, 124
80-84 ani, Total, Arad, 11423 MISCA, Anul 2026, Numar persoane, 68
80-84 ani, Total, Arad, 11478 MONEASA, Anul 2026, Numar persoane, 20
80-84 ani, Total, Arad, 11502 OLARI, Anul 2026, Numar persoane, 26
80-84 ani, Total, Arad, 11539 PAULIS, Anul 2026, Numar persoane, 85
80-84 ani, Total, Arad, 11637 PEREGU MARE, Anul 2026, Numar persoane, 52
80-84 ani, Total, Arad, 11664 PETRIS, Anul 2026, Numar persoane, 43
80-84 ani, Total, Arad, 11735 PILU, Anul 2026, Numar persoane, 34
80-84 ani, Total, Arad, 11762 PLESCUTA, Anul 2026, Numar persoane, 33
80-84 ani, Total, Arad, 12144 SAGU, Anul 2026, Numar persoane, 86
80-84 ani, Total, Arad, 11842 SAVARSIN, Anul 2026, Numar persoane, 84
80-84 ani, Total, Arad, 11940 SECUSIGIU, Anul 2026, Numar persoane, 83
80-84 ani, Total, Arad, 12206 SEITIN, Anul 2026, Numar persoane, 48
80-84 ani, Total, Arad, 11995 SELEUS, Anul 2026, Numar persoane, 47
80-84 ani, Total, Arad, 12037 SEMLAC, Anul 2026, Numar persoane, 67
80-84 ani, Total, Arad, 12224 SEPREUS, Anul 2026, Numar persoane, 47
80-84 ani, Total, Arad, 12242 SICULA, Anul 2026, Numar persoane, 84
80-84 ani, Total, Arad, 12288 SILINDIA, Anul 2026, Numar persoane, 20
80-84 ani, Total, Arad, 12340 SIMAND, Anul 2026, Numar persoane, 63
80-84 ani, Total, Arad, 12055 SINTEA MARE, Anul 2026, Numar persoane, 55
80-84 ani, Total, Arad, 12368 SIRIA, Anul 2026, Numar persoane, 133
80-84 ani, Total, Arad, 12402 SISTAROVAT, Anul 2026, Numar persoane, 9
80-84 ani, Total, Arad, 12126 SOCODOR, Anul 2026, Numar persoane, 43
80-84 ani, Total, Arad, 9360 SOFRONEA, Anul 2026, Numar persoane, 71
80-84 ani, Total, Arad, 12509 TARNOVA, Anul 2026, Numar persoane, 107
80-84 ani, Total, Arad, 12457 TAUT, Anul 2026, Numar persoane, 32
80-84 ani, Total, Arad, 10765 USUSAU, Anul 2026, Numar persoane, 23
80-84 ani, Total, Arad, 12572 VARADIA DE MURES, Anul 2026, Numar persoane, 46
80-84 ani, Total, Arad, 12689 VARFURILE, Anul 2026, Numar persoane, 72
80-84 ani, Total, Arad, 12643 VINGA, Anul 2026, Numar persoane, 110
80-84 ani, Total, Arad, 9397 VLADIMIRESCU, Anul 2026, Numar persoane, 185
80-84 ani, Total, Arad, 12778 ZABRANI, Anul 2026, Numar persoane, 74
80-84 ani, Total, Arad, 12938 ZADARENI, Anul 2026, Numar persoane, 35
80-84 ani, Total, Arad, 12812 ZARAND, Anul 2026, Numar persoane, 48
80-84 ani, Total, Arad, 12849 ZERIND, Anul 2026, Numar persoane, 21
80-84 ani, Total, Arad, 12876 ZIMANDU NOU, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Arad, 9262 MUNICIPIUL ARAD, Anul 2026, Numar persoane, 3676
85 ani si peste, Total, Arad, 9459 ORAS CHISINEU-CRIS, Anul 2026, Numar persoane, 145
85 ani si peste, Total, Arad, 9495 ORAS CURTICI, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Arad, 9538 ORAS INEU, Anul 2026, Numar persoane, 136
85 ani si peste, Total, Arad, 9574 ORAS LIPOVA, Anul 2026, Numar persoane, 243
85 ani si peste, Total, Arad, 9627 ORAS NADLAC, Anul 2026, Numar persoane, 138
85 ani si peste, Total, Arad, 9654 ORAS PANCOTA, Anul 2026, Numar persoane, 132
85 ani si peste, Total, Arad, 11584 ORAS PECICA, Anul 2026, Numar persoane, 211
85 ani si peste, Total, Arad, 12091 ORAS SANTANA, Anul 2026, Numar persoane, 447
85 ani si peste, Total, Arad, 9690 ORAS SEBIS, Anul 2026, Numar persoane, 134
85 ani si peste, Total, Arad, 9743 ALMAS, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Arad, 9798 APATEU, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Arad, 9832 ARCHIS, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Arad, 10051 BARSA, Anul 2026, Numar persoane, 29
85 ani si peste, Total, Arad, 10104 BARZAVA, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Arad, 9887 BATA, Anul 2026, Numar persoane, 29
85 ani si peste, Total, Arad, 9930 BELIU, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Arad, 10006 BIRCHIS, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Arad, 10195 BOCSIG, Anul 2026, Numar persoane, 153
85 ani si peste, Total, Arad, 10239 BRAZII, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Arad, 10293 BUTENI, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Arad, 10346 CARAND, Anul 2026, Numar persoane, 20
85 ani si peste, Total, Arad, 10373 CERMEI, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Arad, 10417 CHISINDIA, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Arad, 10453 CONOP, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Arad, 10514 COVASINT, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Arad, 10532 CRAIVA, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Arad, 10649 DEZNA, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Arad, 10701 DIECI, Anul 2026, Numar persoane, 29
85 ani si peste, Total, Arad, 12912 DOROBANTI, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Arad, 9280 FANTANELE, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Arad, 10827 FELNAC, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Arad, 12920 FRUMUSENI, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Arad, 10872 GHIOROC, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Arad, 10916 GRANICERI, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Arad, 10943 GURAHONT, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Arad, 11174 HALMAGEL, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Arad, 11058 HALMAGIU, Anul 2026, Numar persoane, 101
85 ani si peste, Total, Arad, 11236 HASMAS, Anul 2026, Numar persoane, 26
85 ani si peste, Total, Arad, 11307 IGNESTI, Anul 2026, Numar persoane, 17
85 ani si peste, Total, Arad, 11352 IRATOSU, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Arad, 9333 LIVADA, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Arad, 11398 MACEA, Anul 2026, Numar persoane, 173
85 ani si peste, Total, Arad, 11423 MISCA, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Arad, 11478 MONEASA, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Arad, 11502 OLARI, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Arad, 11539 PAULIS, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Arad, 11637 PEREGU MARE, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Arad, 11664 PETRIS, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Arad, 11735 PILU, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Arad, 11762 PLESCUTA, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Arad, 12144 SAGU, Anul 2026, Numar persoane, 77
85 ani si peste, Total, Arad, 11842 SAVARSIN, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Arad, 11940 SECUSIGIU, Anul 2026, Numar persoane, 77
85 ani si peste, Total, Arad, 12206 SEITIN, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Arad, 11995 SELEUS, Anul 2026, Numar persoane, 50
85 ani si peste, Total, Arad, 12037 SEMLAC, Anul 2026, Numar persoane, 96
85 ani si peste, Total, Arad, 12224 SEPREUS, Anul 2026, Numar persoane, 33
85 ani si peste, Total, Arad, 12242 SICULA, Anul 2026, Numar persoane, 99
85 ani si peste, Total, Arad, 12288 SILINDIA, Anul 2026, Numar persoane, 16
85 ani si peste, Total, Arad, 12340 SIMAND, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Arad, 12055 SINTEA MARE, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Arad, 12368 SIRIA, Anul 2026, Numar persoane, 177
85 ani si peste, Total, Arad, 12402 SISTAROVAT, Anul 2026, Numar persoane, 14
85 ani si peste, Total, Arad, 12126 SOCODOR, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Arad, 9360 SOFRONEA, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Arad, 12509 TARNOVA, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Arad, 12457 TAUT, Anul 2026, Numar persoane, 50
85 ani si peste, Total, Arad, 10765 USUSAU, Anul 2026, Numar persoane, 21
85 ani si peste, Total, Arad, 12572 VARADIA DE MURES, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Arad, 12689 VARFURILE, Anul 2026, Numar persoane, 77
85 ani si peste, Total, Arad, 12643 VINGA, Anul 2026, Numar persoane, 135
85 ani si peste, Total, Arad, 9397 VLADIMIRESCU, Anul 2026, Numar persoane, 208
85 ani si peste, Total, Arad, 12778 ZABRANI, Anul 2026, Numar persoane, 118
85 ani si peste, Total, Arad, 12938 ZADARENI, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Arad, 12812 ZARAND, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Arad, 12849 ZERIND, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Arad, 12876 ZIMANDU NOU, Anul 2026, Numar persoane, 94
