Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Buzau, 47578 MIHAILESTI, Anul 2026, Numar persoane, 58
75-79 ani, Total, Buzau, 47774 MOVILA BANULUI, Anul 2026, Numar persoane, 84
75-79 ani, Total, Buzau, 47818 MURGESTI, Anul 2026, Numar persoane, 53
75-79 ani, Total, Buzau, 47854 NAENI, Anul 2026, Numar persoane, 50
75-79 ani, Total, Buzau, 48021 ODAILE, Anul 2026, Numar persoane, 49
75-79 ani, Total, Buzau, 48138 PADINA, Anul 2026, Numar persoane, 169
75-79 ani, Total, Buzau, 48227 PANATAU, Anul 2026, Numar persoane, 102
75-79 ani, Total, Buzau, 48165 PARDOSI, Anul 2026, Numar persoane, 28
75-79 ani, Total, Buzau, 48557 PARSCOV, Anul 2026, Numar persoane, 209
75-79 ani, Total, Buzau, 48487 PIETROASELE, Anul 2026, Numar persoane, 133
75-79 ani, Total, Buzau, 48682 PODGORIA, Anul 2026, Numar persoane, 122
