Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Giurgiu, 179748 COSOBA, Anul 2026, Numar persoane, 38
80-84 ani, Total, Giurgiu, 102348 CREVEDIA MARE, Anul 2026, Numar persoane, 90
80-84 ani, Total, Giurgiu, 102446 DAIA, Anul 2026, Numar persoane, 89
80-84 ani, Total, Giurgiu, 102794 FLORESTI-STOENESTI, Anul 2026, Numar persoane, 149
80-84 ani, Total, Giurgiu, 102909 FRATESTI, Anul 2026, Numar persoane, 138
80-84 ani, Total, Giurgiu, 103087 GAISENI, Anul 2026, Numar persoane, 89
80-84 ani, Total, Giurgiu, 103194 GAUJANI, Anul 2026, Numar persoane, 76
80-84 ani, Total, Giurgiu, 103238 GHIMPATI, Anul 2026, Numar persoane, 97
80-84 ani, Total, Giurgiu, 103309 GOGOSARI, Anul 2026, Numar persoane, 49
80-84 ani, Total, Giurgiu, 103372 GOSTINARI, Anul 2026, Numar persoane, 42
80-84 ani, Total, Giurgiu, 103354 GOSTINU, Anul 2026, Numar persoane, 48
80-84 ani, Total, Giurgiu, 103407 GRADINARI, Anul 2026, Numar persoane, 61
80-84 ani, Total, Giurgiu, 103470 GREACA, Anul 2026, Numar persoane, 72
80-84 ani, Total, Giurgiu, 179757 HERASTI, Anul 2026, Numar persoane, 57
80-84 ani, Total, Giurgiu, 103639 HOTARELE, Anul 2026, Numar persoane, 84
80-84 ani, Total, Giurgiu, 103693 IEPURESTI, Anul 2026, Numar persoane, 38
80-84 ani, Total, Giurgiu, 179766 ISVOARELE, Anul 2026, Numar persoane, 84
80-84 ani, Total, Giurgiu, 103899 IZVOARELE, Anul 2026, Numar persoane, 110
80-84 ani, Total, Giurgiu, 103997 JOITA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Giurgiu, 104047 LETCA NOUA, Anul 2026, Numar persoane, 65
80-84 ani, Total, Giurgiu, 179739 MALU, Anul 2026, Numar persoane, 81
80-84 ani, Total, Giurgiu, 104225 MARSA, Anul 2026, Numar persoane, 40
80-84 ani, Total, Giurgiu, 104118 MIHAI BRAVU, Anul 2026, Numar persoane, 60
80-84 ani, Total, Giurgiu, 104485 OGREZENI, Anul 2026, Numar persoane, 91
80-84 ani, Total, Giurgiu, 104519 OINACU, Anul 2026, Numar persoane, 132
80-84 ani, Total, Giurgiu, 104680 PRUNDU, Anul 2026, Numar persoane, 97
80-84 ani, Total, Giurgiu, 104715 PUTINEIU, Anul 2026, Numar persoane, 46
80-84 ani, Total, Giurgiu, 104788 RASUCENI, Anul 2026, Numar persoane, 72
80-84 ani, Total, Giurgiu, 104831 ROATA DE JOS, Anul 2026, Numar persoane, 123
80-84 ani, Total, Giurgiu, 179775 SABARENI, Anul 2026, Numar persoane, 51
80-84 ani, Total, Giurgiu, 104975 SCHITU, Anul 2026, Numar persoane, 46
80-84 ani, Total, Giurgiu, 105106 SINGURENI, Anul 2026, Numar persoane, 67
80-84 ani, Total, Giurgiu, 100549 SLOBOZIA, Anul 2026, Numar persoane, 50
80-84 ani, Total, Giurgiu, 105295 STANESTI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Giurgiu, 105348 STOENESTI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Giurgiu, 154709 TOPORU, Anul 2026, Numar persoane, 59
80-84 ani, Total, Giurgiu, 105623 ULMI, Anul 2026, Numar persoane, 136
80-84 ani, Total, Giurgiu, 105776 VALEA DRAGULUI, Anul 2026, Numar persoane, 77
80-84 ani, Total, Giurgiu, 105972 VANATORII MICI, Anul 2026, Numar persoane, 101
80-84 ani, Total, Giurgiu, 105874 VARASTI, Anul 2026, Numar persoane, 134
80-84 ani, Total, Giurgiu, 105909 VEDEA, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Giurgiu, 100521 MUNICIPIUL GIURGIU, Anul 2026, Numar persoane, 1023
85 ani si peste, Total, Giurgiu, 101190 ORAS BOLINTIN-VALE, Anul 2026, Numar persoane, 187
85 ani si peste, Total, Giurgiu, 104136 ORAS MIHAILESTI, Anul 2026, Numar persoane, 148
85 ani si peste, Total, Giurgiu, 100781 ADUNATII-COPACENI, Anul 2026, Numar persoane, 154
