Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Maramures, 108222 LAPUS, Anul 2026, Numar persoane, 152
75-79 ani, Total, Maramures, 108240 LEORDINA, Anul 2026, Numar persoane, 89
75-79 ani, Total, Maramures, 108268 MIRESU MARE, Anul 2026, Numar persoane, 247
75-79 ani, Total, Maramures, 108348 MOISEI, Anul 2026, Numar persoane, 303
75-79 ani, Total, Maramures, 108366 OARTA DE JOS, Anul 2026, Numar persoane, 64
75-79 ani, Total, Maramures, 108400 OCNA SUGATAG, Anul 2026, Numar persoane, 172
75-79 ani, Total, Maramures, 179864 ONCESTI, Anul 2026, Numar persoane, 56
75-79 ani, Total, Maramures, 108455 PETROVA, Anul 2026, Numar persoane, 99
75-79 ani, Total, Maramures, 108473 POIENILE DE SUB MUNTE, Anul 2026, Numar persoane, 198
75-79 ani, Total, Maramures, 179604 POIENILE IZEI, Anul 2026, Numar persoane, 37
75-79 ani, Total, Maramures, 106407 RECEA, Anul 2026, Numar persoane, 273
75-79 ani, Total, Maramures, 108491 REMETEA CHIOARULUI, Anul 2026, Numar persoane, 114
75-79 ani, Total, Maramures, 108552 REMETI, Anul 2026, Numar persoane, 116
75-79 ani, Total, Maramures, 108598 REPEDEA, Anul 2026, Numar persoane, 80
75-79 ani, Total, Maramures, 108614 RONA DE JOS, Anul 2026, Numar persoane, 79
75-79 ani, Total, Maramures, 108632 RONA DE SUS, Anul 2026, Numar persoane, 167
75-79 ani, Total, Maramures, 108669 ROZAVLEA, Anul 2026, Numar persoane, 121
75-79 ani, Total, Maramures, 108696 RUSCOVA, Anul 2026, Numar persoane, 112
75-79 ani, Total, Maramures, 108794 SACALASENI, Anul 2026, Numar persoane, 95
75-79 ani, Total, Maramures, 108874 SACEL, Anul 2026, Numar persoane, 149
75-79 ani, Total, Maramures, 108918 SALSIG, Anul 2026, Numar persoane, 50
75-79 ani, Total, Maramures, 108945 SAPANTA, Anul 2026, Numar persoane, 112
75-79 ani, Total, Maramures, 106620 SARASAU, Anul 2026, Numar persoane, 89
75-79 ani, Total, Maramures, 108712 SATULUNG, Anul 2026, Numar persoane, 213
75-79 ani, Total, Maramures, 179613 SIEU, Anul 2026, Numar persoane, 95
75-79 ani, Total, Maramures, 109096 SISESTI, Anul 2026, Numar persoane, 213
75-79 ani, Total, Maramures, 109005 STRAMTURA, Anul 2026, Numar persoane, 171
75-79 ani, Total, Maramures, 109041 SUCIU DE SUS, Anul 2026, Numar persoane, 153
75-79 ani, Total, Maramures, 106648 VADU IZEI, Anul 2026, Numar persoane, 124
75-79 ani, Total, Maramures, 109354 VALEA CHIOARULUI, Anul 2026, Numar persoane, 86
75-79 ani, Total, Maramures, 109425 VIMA MICA, Anul 2026, Numar persoane, 72
75-79 ani, Total, Maramures, 109504 VISEU DE JOS, Anul 2026, Numar persoane, 197
80-84 ani, Total, Maramures, 106318 MUNICIPIUL BAIA MARE, Anul 2026, Numar persoane, 2599
80-84 ani, Total, Maramures, 106559 MUNICIPIUL SIGHETU MARMATIEI, Anul 2026, Numar persoane, 921
80-84 ani, Total, Maramures, 106684 ORAS BAIA SPRIE, Anul 2026, Numar persoane, 369
80-84 ani, Total, Maramures, 106746 ORAS BORSA, Anul 2026, Numar persoane, 419
