Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Arges, 18670 SCHITU GOLESTI, Anul 2026, Numar persoane, 274
65-69 ani, Total, Arges, 18741 SLOBOZIA, Anul 2026, Numar persoane, 223
65-69 ani, Total, Arges, 18778 STALPENI, Anul 2026, Numar persoane, 262
65-69 ani, Total, Arges, 19114 STEFAN CEL MARE, Anul 2026, Numar persoane, 103
65-69 ani, Total, Arges, 18858 STOENESTI, Anul 2026, Numar persoane, 213
65-69 ani, Total, Arges, 18938 STOLNICI, Anul 2026, Numar persoane, 141
65-69 ani, Total, Arges, 19141 SUICI, Anul 2026, Numar persoane, 130
65-69 ani, Total, Arges, 19007 SUSENI, Anul 2026, Numar persoane, 161
65-69 ani, Total, Arges, 19212 TEIU, Anul 2026, Numar persoane, 65
65-69 ani, Total, Arges, 19249 TIGVENI, Anul 2026, Numar persoane, 118
65-69 ani, Total, Arges, 19338 TITESTI, Anul 2026, Numar persoane, 226
65-69 ani, Total, Arges, 19392 UDA, Anul 2026, Numar persoane, 101
65-69 ani, Total, Arges, 19560 UNGHENI, Anul 2026, Numar persoane, 131
65-69 ani, Total, Arges, 19631 VALEA DANULUI, Anul 2026, Numar persoane, 148
65-69 ani, Total, Arges, 19695 VALEA IASULUI, Anul 2026, Numar persoane, 168
65-69 ani, Total, Arges, 13524 VALEA MARE PRAVAT, Anul 2026, Numar persoane, 192
65-69 ani, Total, Arges, 19793 VEDEA, Anul 2026, Numar persoane, 172
65-69 ani, Total, Arges, 19999 VLADESTI, Anul 2026, Numar persoane, 112
65-69 ani, Total, Arges, 20055 VULTURESTI, Anul 2026, Numar persoane, 140
70-74 ani, Total, Arges, 13169 MUNICIPIUL PITESTI, Anul 2026, Numar persoane, 10779
70-74 ani, Total, Arges, 13490 MUNICIPIUL CAMPULUNG, Anul 2026, Numar persoane, 2188
70-74 ani, Total, Arges, 13622 MUNICIPIUL CURTEA DE ARGES, Anul 2026, Numar persoane, 2037
