Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Mehedinti, 113698 SOVARNA, Anul 2026, Numar persoane, 67
75-79 ani, Total, Mehedinti, 113518 STANGACEAUA, Anul 2026, Numar persoane, 57
75-79 ani, Total, Mehedinti, 113607 SVINITA, Anul 2026, Numar persoane, 43
75-79 ani, Total, Mehedinti, 113732 TAMNA, Anul 2026, Numar persoane, 92
75-79 ani, Total, Mehedinti, 113849 VANATORI, Anul 2026, Numar persoane, 82
75-79 ani, Total, Mehedinti, 113894 VANJULET, Anul 2026, Numar persoane, 49
75-79 ani, Total, Mehedinti, 113929 VLADAIA, Anul 2026, Numar persoane, 93
75-79 ani, Total, Mehedinti, 113974 VOLOIAC, Anul 2026, Numar persoane, 83
75-79 ani, Total, Mehedinti, 114079 VRATA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2026, Numar persoane, 1571
80-84 ani, Total, Mehedinti, 110063 MUNICIPIUL ORSOVA, Anul 2026, Numar persoane, 215
80-84 ani, Total, Mehedinti, 109924 ORAS BAIA DE ARAMA, Anul 2026, Numar persoane, 99
80-84 ani, Total, Mehedinti, 110116 ORAS STREHAIA, Anul 2026, Numar persoane, 171
80-84 ani, Total, Mehedinti, 110232 ORAS VANJU MARE, Anul 2026, Numar persoane, 111
80-84 ani, Total, Mehedinti, 110571 BACLES, Anul 2026, Numar persoane, 56
80-84 ani, Total, Mehedinti, 110296 BALA, Anul 2026, Numar persoane, 86
80-84 ani, Total, Mehedinti, 110535 BALACITA, Anul 2026, Numar persoane, 76
80-84 ani, Total, Mehedinti, 110456 BALTA, Anul 2026, Numar persoane, 30
80-84 ani, Total, Mehedinti, 110688 BALVANESTI, Anul 2026, Numar persoane, 27
80-84 ani, Total, Mehedinti, 114060 BRANISTEA, Anul 2026, Numar persoane, 38
80-84 ani, Total, Mehedinti, 110740 BREZNITA-MOTRU, Anul 2026, Numar persoane, 36
80-84 ani, Total, Mehedinti, 110820 BREZNITA-OCOL, Anul 2026, Numar persoane, 90
80-84 ani, Total, Mehedinti, 110875 BROSTENI, Anul 2026, Numar persoane, 68
80-84 ani, Total, Mehedinti, 110946 BURILA MARE, Anul 2026, Numar persoane, 73
