Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Prahova, 135618 STEFESTI, Anul 2026, Numar persoane, 131
70-74 ani, Total, Prahova, 135404 SURANI, Anul 2026, Numar persoane, 83
70-74 ani, Total, Prahova, 135654 TALEA, Anul 2026, Numar persoane, 66
70-74 ani, Total, Prahova, 130892 TARGSORU VECHI, Anul 2026, Numar persoane, 395
70-74 ani, Total, Prahova, 135681 TATARU, Anul 2026, Numar persoane, 45
70-74 ani, Total, Prahova, 135725 TEISANI, Anul 2026, Numar persoane, 203
70-74 ani, Total, Prahova, 135789 TELEGA, Anul 2026, Numar persoane, 245
70-74 ani, Total, Prahova, 135850 TINOSU, Anul 2026, Numar persoane, 97
70-74 ani, Total, Prahova, 135896 TOMSANI, Anul 2026, Numar persoane, 198
70-74 ani, Total, Prahova, 136269 VADU SAPAT, Anul 2026, Numar persoane, 63
70-74 ani, Total, Prahova, 136198 VALCANESTI, Anul 2026, Numar persoane, 198
70-74 ani, Total, Prahova, 135949 VALEA CALUGAREASCA, Anul 2026, Numar persoane, 520
70-74 ani, Total, Prahova, 136107 VALEA DOFTANEI, Anul 2026, Numar persoane, 308
70-74 ani, Total, Prahova, 136134 VARBILAU, Anul 2026, Numar persoane, 341
75-79 ani, Total, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2026, Numar persoane, 9013
75-79 ani, Total, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2026, Numar persoane, 1618
