Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Timis, 155797 BELINT, Anul 2026, Numar persoane, 129
75-79 ani, Total, Timis, 155840 BETHAUSEN, Anul 2026, Numar persoane, 116
75-79 ani, Total, Timis, 155911 BILED, Anul 2026, Numar persoane, 155
75-79 ani, Total, Timis, 159366 BIRDA, Anul 2026, Numar persoane, 55
75-79 ani, Total, Timis, 156035 BOGDA, Anul 2026, Numar persoane, 26
75-79 ani, Total, Timis, 156106 BOLDUR, Anul 2026, Numar persoane, 116
75-79 ani, Total, Timis, 156151 BRESTOVAT, Anul 2026, Numar persoane, 22
75-79 ani, Total, Timis, 159516 BUCOVAT, Anul 2026, Numar persoane, 83
75-79 ani, Total, Timis, 156213 CARPINIS, Anul 2026, Numar persoane, 145
75-79 ani, Total, Timis, 156259 CENAD, Anul 2026, Numar persoane, 116
75-79 ani, Total, Timis, 156277 CENEI, Anul 2026, Numar persoane, 109
75-79 ani, Total, Timis, 159375 CHECEA, Anul 2026, Numar persoane, 59
75-79 ani, Total, Timis, 156311 CHEVERESU MARE, Anul 2026, Numar persoane, 70
75-79 ani, Total, Timis, 156437 COMLOSU MARE, Anul 2026, Numar persoane, 139
