Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
85 ani si peste, Total, Braila, 44113 SURDILA-GAISEANCA, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Braila, 42771 SURDILA-GRECI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Braila, 44140 SUTESTI, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Braila, 44177 TICHILESTI, Anul 2026, Numar persoane, 118
85 ani si peste, Total, Braila, 44202 TRAIAN, Anul 2026, Numar persoane, 95
85 ani si peste, Total, Braila, 44257 TUDOR VLADIMIRESCU, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Braila, 44300 TUFESTI, Anul 2026, Numar persoane, 145
85 ani si peste, Total, Braila, 44328 ULMU, Anul 2026, Numar persoane, 109
85 ani si peste, Total, Braila, 44355 UNIREA, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Braila, 44391 VADENI, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Braila, 44435 VICTORIA, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Braila, 44462 VISANI, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Braila, 44505 VIZIRU, Anul 2026, Numar persoane, 141
85 ani si peste, Total, Braila, 44532 ZAVOAIA, Anul 2026, Numar persoane, 88
