Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Gorj, 80506 HUREZANI, Anul 2026, Numar persoane, 61
75-79 ani, Total, Gorj, 80560 IONESTI, Anul 2026, Numar persoane, 107
75-79 ani, Total, Gorj, 80613 JUPANESTI, Anul 2026, Numar persoane, 91
75-79 ani, Total, Gorj, 80677 LELESTI, Anul 2026, Numar persoane, 87
75-79 ani, Total, Gorj, 80711 LICURICI, Anul 2026, Numar persoane, 88
75-79 ani, Total, Gorj, 80766 LOGRESTI, Anul 2026, Numar persoane, 137
75-79 ani, Total, Gorj, 80846 MATASARI, Anul 2026, Numar persoane, 97
75-79 ani, Total, Gorj, 80908 MUSETESTI, Anul 2026, Numar persoane, 90
75-79 ani, Total, Gorj, 80980 NEGOMIR, Anul 2026, Numar persoane, 122
75-79 ani, Total, Gorj, 81095 PADES, Anul 2026, Numar persoane, 161
75-79 ani, Total, Gorj, 81184 PESTISANI, Anul 2026, Numar persoane, 151
75-79 ani, Total, Gorj, 81264 PLOPSORU, Anul 2026, Numar persoane, 213
75-79 ani, Total, Gorj, 81380 POLOVRAGI, Anul 2026, Numar persoane, 141
75-79 ani, Total, Gorj, 81415 PRIGORIA, Anul 2026, Numar persoane, 132
75-79 ani, Total, Gorj, 81497 ROSIA DE AMARADIA, Anul 2026, Numar persoane, 97
75-79 ani, Total, Gorj, 81576 RUNCU, Anul 2026, Numar persoane, 246
75-79 ani, Total, Gorj, 81754 SACELU, Anul 2026, Numar persoane, 85
75-79 ani, Total, Gorj, 81656 SAMARINESTI, Anul 2026, Numar persoane, 79
75-79 ani, Total, Gorj, 81816 SAULESTI, Anul 2026, Numar persoane, 84
75-79 ani, Total, Gorj, 81987 SCHELA, Anul 2026, Numar persoane, 80
75-79 ani, Total, Gorj, 81861 SCOARTA, Anul 2026, Numar persoane, 199
75-79 ani, Total, Gorj, 82047 SLIVILESTI, Anul 2026, Numar persoane, 127
75-79 ani, Total, Gorj, 82136 STANESTI, Anul 2026, Numar persoane, 109
75-79 ani, Total, Gorj, 82243 STEJARI, Anul 2026, Numar persoane, 107
75-79 ani, Total, Gorj, 82314 STOINA, Anul 2026, Numar persoane, 64
75-79 ani, Total, Gorj, 82680 TANTARENI, Anul 2026, Numar persoane, 208
75-79 ani, Total, Gorj, 82396 TELESTI, Anul 2026, Numar persoane, 105
75-79 ani, Total, Gorj, 82555 TURBUREA, Anul 2026, Numar persoane, 181
75-79 ani, Total, Gorj, 78089 TURCINESTI, Anul 2026, Numar persoane, 110
75-79 ani, Total, Gorj, 82733 URDARI, Anul 2026, Numar persoane, 99
75-79 ani, Total, Gorj, 82779 VAGIULESTI, Anul 2026, Numar persoane, 111
75-79 ani, Total, Gorj, 82831 VLADIMIR, Anul 2026, Numar persoane, 144
80-84 ani, Total, Gorj, 77812 MUNICIPIUL TARGU JIU, Anul 2026, Numar persoane, 1207
80-84 ani, Total, Gorj, 78141 MUNICIPIUL MOTRU, Anul 2026, Numar persoane, 240
80-84 ani, Total, Gorj, 79308 ORAS BUMBESTI-JIU, Anul 2026, Numar persoane, 154
80-84 ani, Total, Gorj, 78258 ORAS NOVACI, Anul 2026, Numar persoane, 139
80-84 ani, Total, Gorj, 82895 ORAS ROVINARI, Anul 2026, Numar persoane, 53
80-84 ani, Total, Gorj, 78329 ORAS TARGU CARBUNESTI, Anul 2026, Numar persoane, 136
80-84 ani, Total, Gorj, 78454 ORAS TICLENI, Anul 2026, Numar persoane, 75
80-84 ani, Total, Gorj, 82430 ORAS TISMANA, Anul 2026, Numar persoane, 183
80-84 ani, Total, Gorj, 82617 ORAS TURCENI, Anul 2026, Numar persoane, 116
80-84 ani, Total, Gorj, 78472 ALBENI, Anul 2026, Numar persoane, 52
80-84 ani, Total, Gorj, 78542 ALIMPESTI, Anul 2026, Numar persoane, 51
80-84 ani, Total, Gorj, 78604 ANINOASA, Anul 2026, Numar persoane, 70
80-84 ani, Total, Gorj, 78668 ARCANI, Anul 2026, Numar persoane, 45
80-84 ani, Total, Gorj, 78711 BAIA DE FIER, Anul 2026, Numar persoane, 105
80-84 ani, Total, Gorj, 78748 BALANESTI, Anul 2026, Numar persoane, 64
80-84 ani, Total, Gorj, 77910 BALESTI, Anul 2026, Numar persoane, 187
80-84 ani, Total, Gorj, 79004 BALTENI, Anul 2026, Numar persoane, 112
80-84 ani, Total, Gorj, 78828 BARBATESTI, Anul 2026, Numar persoane, 32
80-84 ani, Total, Gorj, 78873 BENGESTI-CIOCADIA, Anul 2026, Numar persoane, 81
80-84 ani, Total, Gorj, 78926 BERLESTI, Anul 2026, Numar persoane, 58
80-84 ani, Total, Gorj, 79077 BOLBOSI, Anul 2026, Numar persoane, 53
80-84 ani, Total, Gorj, 79157 BORASCU, Anul 2026, Numar persoane, 56
80-84 ani, Total, Gorj, 79237 BRANESTI, Anul 2026, Numar persoane, 50
80-84 ani, Total, Gorj, 79362 BUMBESTI-PITIC, Anul 2026, Numar persoane, 57
80-84 ani, Total, Gorj, 79406 BUSTUCHIN, Anul 2026, Numar persoane, 51
80-84 ani, Total, Gorj, 79736 CALNIC, Anul 2026, Numar persoane, 42
80-84 ani, Total, Gorj, 79497 CAPRENI, Anul 2026, Numar persoane, 74
80-84 ani, Total, Gorj, 79585 CATUNELE, Anul 2026, Numar persoane, 48
80-84 ani, Total, Gorj, 79656 CIUPERCENI, Anul 2026, Numar persoane, 47
80-84 ani, Total, Gorj, 79834 CRASNA, Anul 2026, Numar persoane, 135
80-84 ani, Total, Gorj, 79932 CRUSET, Anul 2026, Numar persoane, 92
80-84 ani, Total, Gorj, 80043 DANCIULESTI, Anul 2026, Numar persoane, 78
80-84 ani, Total, Gorj, 80123 DANESTI, Anul 2026, Numar persoane, 109
80-84 ani, Total, Gorj, 80249 DRAGOTESTI, Anul 2026, Numar persoane, 32
80-84 ani, Total, Gorj, 78016 DRAGUTESTI, Anul 2026, Numar persoane, 92
