Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
85 ani si peste, Total, Dolj, 73736 POIANA MARE, Anul 2026, Numar persoane, 293
85 ani si peste, Total, Dolj, 73772 PREDESTI, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Dolj, 73852 RADOVAN, Anul 2026, Numar persoane, 30
85 ani si peste, Total, Dolj, 73905 RAST, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Dolj, 73923 ROBANESTI, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Dolj, 74949 ROJISTE, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Dolj, 73996 SADOVA, Anul 2026, Numar persoane, 149
85 ani si peste, Total, Dolj, 74028 SALCUTA, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Dolj, 74073 SCAESTI, Anul 2026, Numar persoane, 27
85 ani si peste, Total, Dolj, 74108 SEACA DE CAMP, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Dolj, 74135 SEACA DE PADURE, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Dolj, 74171 SECU, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Dolj, 74224 SILISTEA CRUCII, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Dolj, 70174 SIMNICU DE SUS, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Dolj, 74242 SOPOT, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Dolj, 74956 TALPAS, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Dolj, 74322 TEASC, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Dolj, 74359 TERPEZITA, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Dolj, 74411 TESLUI, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Dolj, 74509 TUGLUI, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Dolj, 74536 UNIREA, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Dolj, 74554 URZICUTA, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Dolj, 74581 VALEA STANCIULUI, Anul 2026, Numar persoane, 187
85 ani si peste, Total, Dolj, 74732 VARTOP, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Dolj, 74750 VARVORU DE JOS, Anul 2026, Numar persoane, 108
85 ani si peste, Total, Dolj, 74616 VELA, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Dolj, 74705 VERBITA, Anul 2026, Numar persoane, 20
