Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Hunedoara, 87576 ORAS HATEG, Anul 2026, Numar persoane, 444
75-79 ani, Total, Hunedoara, 87077 ORAS PETRILA, Anul 2026, Numar persoane, 553
75-79 ani, Total, Hunedoara, 87665 ORAS SIMERIA, Anul 2026, Numar persoane, 623
75-79 ani, Total, Hunedoara, 87139 ORAS URICANI, Anul 2026, Numar persoane, 225
75-79 ani, Total, Hunedoara, 88047 BACIA, Anul 2026, Numar persoane, 81
75-79 ani, Total, Hunedoara, 87745 BAIA DE CRIS, Anul 2026, Numar persoane, 130
75-79 ani, Total, Hunedoara, 88092 BAITA, Anul 2026, Numar persoane, 149
75-79 ani, Total, Hunedoara, 87843 BALSA, Anul 2026, Numar persoane, 45
75-79 ani, Total, Hunedoara, 87246 BANITA, Anul 2026, Numar persoane, 54
75-79 ani, Total, Hunedoara, 87996 BARU, Anul 2026, Numar persoane, 120
75-79 ani, Total, Hunedoara, 88216 BATRANA, Anul 2026, Numar persoane, 11
75-79 ani, Total, Hunedoara, 88261 BERIU, Anul 2026, Numar persoane, 120
75-79 ani, Total, Hunedoara, 88350 BLAJENI, Anul 2026, Numar persoane, 71
75-79 ani, Total, Hunedoara, 88449 BOSOROD, Anul 2026, Numar persoane, 80
75-79 ani, Total, Hunedoara, 88546 BRANISCA, Anul 2026, Numar persoane, 87
75-79 ani, Total, Hunedoara, 88644 BRETEA ROMANA, Anul 2026, Numar persoane, 139
75-79 ani, Total, Hunedoara, 88788 BUCES, Anul 2026, Numar persoane, 99
75-79 ani, Total, Hunedoara, 88868 BUCURESCI, Anul 2026, Numar persoane, 72
75-79 ani, Total, Hunedoara, 88920 BULZESTII DE SUS, Anul 2026, Numar persoane, 20
75-79 ani, Total, Hunedoara, 89026 BUNILA, Anul 2026, Numar persoane, 27
75-79 ani, Total, Hunedoara, 89080 BURJUC, Anul 2026, Numar persoane, 51
75-79 ani, Total, Hunedoara, 86749 CARJITI, Anul 2026, Numar persoane, 50
75-79 ani, Total, Hunedoara, 89151 CERBAL, Anul 2026, Numar persoane, 40
75-79 ani, Total, Hunedoara, 89240 CERTEJU DE SUS, Anul 2026, Numar persoane, 110
75-79 ani, Total, Hunedoara, 87362 CRISCIOR, Anul 2026, Numar persoane, 167
75-79 ani, Total, Hunedoara, 89348 DENSUS, Anul 2026, Numar persoane, 74
75-79 ani, Total, Hunedoara, 89428 DOBRA, Anul 2026, Numar persoane, 167
75-79 ani, Total, Hunedoara, 91731 GENERAL BERTHELOT, Anul 2026, Numar persoane, 45
75-79 ani, Total, Hunedoara, 86883 GHELARI, Anul 2026, Numar persoane, 115
75-79 ani, Total, Hunedoara, 89687 GURASADA, Anul 2026, Numar persoane, 73
75-79 ani, Total, Hunedoara, 89801 HARAU, Anul 2026, Numar persoane, 93
75-79 ani, Total, Hunedoara, 89856 ILIA, Anul 2026, Numar persoane, 183
75-79 ani, Total, Hunedoara, 89954 LAPUGIU DE JOS, Anul 2026, Numar persoane, 85
75-79 ani, Total, Hunedoara, 90066 LELESE, Anul 2026, Numar persoane, 29
75-79 ani, Total, Hunedoara, 90119 LUNCA CERNII DE JOS, Anul 2026, Numar persoane, 48
75-79 ani, Total, Hunedoara, 90208 LUNCOIU DE JOS, Anul 2026, Numar persoane, 80
75-79 ani, Total, Hunedoara, 90262 MARTINESTI, Anul 2026, Numar persoane, 70
75-79 ani, Total, Hunedoara, 90342 ORASTIOARA DE SUS, Anul 2026, Numar persoane, 103
75-79 ani, Total, Hunedoara, 90431 PESTISU MIC, Anul 2026, Numar persoane, 66
75-79 ani, Total, Hunedoara, 90538 PUI, Anul 2026, Numar persoane, 208
75-79 ani, Total, Hunedoara, 90725 RACHITOVA, Anul 2026, Numar persoane, 72
75-79 ani, Total, Hunedoara, 90663 RAPOLTU MARE, Anul 2026, Numar persoane, 92
75-79 ani, Total, Hunedoara, 90878 RAU DE MORI, Anul 2026, Numar persoane, 141
75-79 ani, Total, Hunedoara, 90805 RIBITA, Anul 2026, Numar persoane, 72
75-79 ani, Total, Hunedoara, 90994 ROMOS, Anul 2026, Numar persoane, 121
75-79 ani, Total, Hunedoara, 91116 SALASU DE SUS, Anul 2026, Numar persoane, 146
75-79 ani, Total, Hunedoara, 91232 SANTAMARIA-ORLEA, Anul 2026, Numar persoane, 132
75-79 ani, Total, Hunedoara, 91054 SARMIZEGETUSA, Anul 2026, Numar persoane, 70
75-79 ani, Total, Hunedoara, 91330 SOIMUS, Anul 2026, Numar persoane, 158
75-79 ani, Total, Hunedoara, 86936 TELIUCU INFERIOR, Anul 2026, Numar persoane, 100
75-79 ani, Total, Hunedoara, 91447 TOMESTI, Anul 2026, Numar persoane, 71
75-79 ani, Total, Hunedoara, 91535 TOPLITA, Anul 2026, Numar persoane, 52
75-79 ani, Total, Hunedoara, 91624 TOTESTI, Anul 2026, Numar persoane, 83
75-79 ani, Total, Hunedoara, 91688 TURDAS, Anul 2026, Numar persoane, 80
75-79 ani, Total, Hunedoara, 91937 VALISOARA, Anul 2026, Numar persoane, 55
75-79 ani, Total, Hunedoara, 91795 VATA DE JOS, Anul 2026, Numar persoane, 199
75-79 ani, Total, Hunedoara, 91982 VETEL, Anul 2026, Numar persoane, 114
75-79 ani, Total, Hunedoara, 92097 VORTA, Anul 2026, Numar persoane, 45
75-79 ani, Total, Hunedoara, 92177 ZAM, Anul 2026, Numar persoane, 103
80-84 ani, Total, Hunedoara, 86687 MUNICIPIUL DEVA, Anul 2026, Numar persoane, 1664
80-84 ani, Total, Hunedoara, 87291 MUNICIPIUL BRAD, Anul 2026, Numar persoane, 405
80-84 ani, Total, Hunedoara, 86810 MUNICIPIUL HUNEDOARA, Anul 2026, Numar persoane, 1658
80-84 ani, Total, Hunedoara, 87059 MUNICIPIUL LUPENI, Anul 2026, Numar persoane, 407
80-84 ani, Total, Hunedoara, 87638 MUNICIPIUL ORASTIE, Anul 2026, Numar persoane, 380
80-84 ani, Total, Hunedoara, 86990 MUNICIPIUL PETROSANI, Anul 2026, Numar persoane, 756
80-84 ani, Total, Hunedoara, 87175 MUNICIPIUL VULCAN, Anul 2026, Numar persoane, 420
80-84 ani, Total, Hunedoara, 87219 ORAS ANINOASA, Anul 2026, Numar persoane, 57
80-84 ani, Total, Hunedoara, 87424 ORAS CALAN, Anul 2026, Numar persoane, 252
80-84 ani, Total, Hunedoara, 89561 ORAS GEOAGIU, Anul 2026, Numar persoane, 116
80-84 ani, Total, Hunedoara, 87576 ORAS HATEG, Anul 2026, Numar persoane, 213
80-84 ani, Total, Hunedoara, 87077 ORAS PETRILA, Anul 2026, Numar persoane, 336
80-84 ani, Total, Hunedoara, 87665 ORAS SIMERIA, Anul 2026, Numar persoane, 334
80-84 ani, Total, Hunedoara, 87139 ORAS URICANI, Anul 2026, Numar persoane, 118
80-84 ani, Total, Hunedoara, 88047 BACIA, Anul 2026, Numar persoane, 31
80-84 ani, Total, Hunedoara, 87745 BAIA DE CRIS, Anul 2026, Numar persoane, 85
80-84 ani, Total, Hunedoara, 88092 BAITA, Anul 2026, Numar persoane, 120
80-84 ani, Total, Hunedoara, 87843 BALSA, Anul 2026, Numar persoane, 33
80-84 ani, Total, Hunedoara, 87246 BANITA, Anul 2026, Numar persoane, 34
80-84 ani, Total, Hunedoara, 87996 BARU, Anul 2026, Numar persoane, 77
80-84 ani, Total, Hunedoara, 88216 BATRANA, Anul 2026, Numar persoane, 6
