Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Satu Mare, 137728 FOIENI, Anul 2026, Numar persoane, 61
75-79 ani, Total, Satu Mare, 137746 GHERTA MICA, Anul 2026, Numar persoane, 65
75-79 ani, Total, Satu Mare, 137764 HALMEU, Anul 2026, Numar persoane, 125
75-79 ani, Total, Satu Mare, 137844 HODOD, Anul 2026, Numar persoane, 100
75-79 ani, Total, Satu Mare, 137899 HOMOROADE, Anul 2026, Numar persoane, 77
75-79 ani, Total, Satu Mare, 137960 LAZURI, Anul 2026, Numar persoane, 177
75-79 ani, Total, Satu Mare, 138084 MEDIESU AURIT, Anul 2026, Numar persoane, 223
75-79 ani, Total, Satu Mare, 138164 MICULA, Anul 2026, Numar persoane, 88
75-79 ani, Total, Satu Mare, 138208 MOFTIN, Anul 2026, Numar persoane, 114
75-79 ani, Total, Satu Mare, 138280 ODOREU, Anul 2026, Numar persoane, 154
75-79 ani, Total, Satu Mare, 138351 ORASU NOU, Anul 2026, Numar persoane, 123
75-79 ani, Total, Satu Mare, 138431 PAULESTI, Anul 2026, Numar persoane, 173
75-79 ani, Total, Satu Mare, 138501 PETRESTI, Anul 2026, Numar persoane, 59
75-79 ani, Total, Satu Mare, 138538 PIR, Anul 2026, Numar persoane, 54
75-79 ani, Total, Satu Mare, 138574 PISCOLT, Anul 2026, Numar persoane, 83
75-79 ani, Total, Satu Mare, 138618 POMI, Anul 2026, Numar persoane, 75
75-79 ani, Total, Satu Mare, 180028 PORUMBESTI, Anul 2026, Numar persoane, 56
75-79 ani, Total, Satu Mare, 180091 RACSA, Anul 2026, Numar persoane, 113
75-79 ani, Total, Satu Mare, 138770 SACASENI, Anul 2026, Numar persoane, 36
75-79 ani, Total, Satu Mare, 138663 SANISLAU, Anul 2026, Numar persoane, 101
75-79 ani, Total, Satu Mare, 138734 SANTAU, Anul 2026, Numar persoane, 70
75-79 ani, Total, Satu Mare, 138805 SAUCA, Anul 2026, Numar persoane, 32
75-79 ani, Total, Satu Mare, 138869 SOCOND, Anul 2026, Numar persoane, 73
75-79 ani, Total, Satu Mare, 138921 SUPUR, Anul 2026, Numar persoane, 160
75-79 ani, Total, Satu Mare, 139009 TARNA MARE, Anul 2026, Numar persoane, 91
75-79 ani, Total, Satu Mare, 139143 TARSOLT, Anul 2026, Numar persoane, 71
75-79 ani, Total, Satu Mare, 139054 TEREBESTI, Anul 2026, Numar persoane, 56
75-79 ani, Total, Satu Mare, 139107 TIREAM, Anul 2026, Numar persoane, 62
75-79 ani, Total, Satu Mare, 139170 TURT, Anul 2026, Numar persoane, 173
75-79 ani, Total, Satu Mare, 139214 TURULUNG, Anul 2026, Numar persoane, 140
75-79 ani, Total, Satu Mare, 139250 URZICENI, Anul 2026, Numar persoane, 45
75-79 ani, Total, Satu Mare, 139287 VALEA VINULUI, Anul 2026, Numar persoane, 71
75-79 ani, Total, Satu Mare, 139330 VAMA, Anul 2026, Numar persoane, 108
75-79 ani, Total, Satu Mare, 139358 VETIS, Anul 2026, Numar persoane, 150
75-79 ani, Total, Satu Mare, 139394 VIILE SATU MARE, Anul 2026, Numar persoane, 126
80-84 ani, Total, Satu Mare, 136483 MUNICIPIUL SATU MARE, Anul 2026, Numar persoane, 2416
80-84 ani, Total, Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2026, Numar persoane, 587
80-84 ani, Total, Satu Mare, 136848 ORAS ARDUD, Anul 2026, Numar persoane, 86
80-84 ani, Total, Satu Mare, 138039 ORAS LIVADA, Anul 2026, Numar persoane, 106
80-84 ani, Total, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2026, Numar persoane, 200
80-84 ani, Total, Satu Mare, 136642 ORAS TASNAD, Anul 2026, Numar persoane, 202
80-84 ani, Total, Satu Mare, 136713 ACAS, Anul 2026, Numar persoane, 30
80-84 ani, Total, Satu Mare, 179873 AGRIS, Anul 2026, Numar persoane, 37
80-84 ani, Total, Satu Mare, 136768 ANDRID, Anul 2026, Numar persoane, 44
80-84 ani, Total, Satu Mare, 136802 APA, Anul 2026, Numar persoane, 50
80-84 ani, Total, Satu Mare, 137103 BARSAU, Anul 2026, Numar persoane, 56
80-84 ani, Total, Satu Mare, 136919 BATARCI, Anul 2026, Numar persoane, 55
80-84 ani, Total, Satu Mare, 136964 BELTIUG, Anul 2026, Numar persoane, 70
80-84 ani, Total, Satu Mare, 137032 BERVENI, Anul 2026, Numar persoane, 75
80-84 ani, Total, Satu Mare, 137069 BIXAD, Anul 2026, Numar persoane, 128
80-84 ani, Total, Satu Mare, 137130 BOGDAND, Anul 2026, Numar persoane, 86
80-84 ani, Total, Satu Mare, 137185 BOTIZ, Anul 2026, Numar persoane, 46
80-84 ani, Total, Satu Mare, 137229 CALINESTI-OAS, Anul 2026, Numar persoane, 64
80-84 ani, Total, Satu Mare, 137274 CAMARZANA, Anul 2026, Numar persoane, 41
80-84 ani, Total, Satu Mare, 179677 CAMIN, Anul 2026, Numar persoane, 26
80-84 ani, Total, Satu Mare, 136553 CAPLENI, Anul 2026, Numar persoane, 54
80-84 ani, Total, Satu Mare, 137292 CAUAS, Anul 2026, Numar persoane, 49
80-84 ani, Total, Satu Mare, 137363 CEHAL, Anul 2026, Numar persoane, 48
80-84 ani, Total, Satu Mare, 137407 CERTEZE, Anul 2026, Numar persoane, 117
80-84 ani, Total, Satu Mare, 179882 CIUMESTI, Anul 2026, Numar persoane, 40
80-84 ani, Total, Satu Mare, 137443 CRAIDOROLT, Anul 2026, Numar persoane, 42
80-84 ani, Total, Satu Mare, 137504 CRUCISOR, Anul 2026, Numar persoane, 60
80-84 ani, Total, Satu Mare, 137540 CULCIU, Anul 2026, Numar persoane, 102
80-84 ani, Total, Satu Mare, 137611 DOBA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Satu Mare, 137675 DOROLT, Anul 2026, Numar persoane, 54
80-84 ani, Total, Satu Mare, 137728 FOIENI, Anul 2026, Numar persoane, 54
80-84 ani, Total, Satu Mare, 137746 GHERTA MICA, Anul 2026, Numar persoane, 33
80-84 ani, Total, Satu Mare, 137764 HALMEU, Anul 2026, Numar persoane, 73
80-84 ani, Total, Satu Mare, 137844 HODOD, Anul 2026, Numar persoane, 71
80-84 ani, Total, Satu Mare, 137899 HOMOROADE, Anul 2026, Numar persoane, 47
80-84 ani, Total, Satu Mare, 137960 LAZURI, Anul 2026, Numar persoane, 89
80-84 ani, Total, Satu Mare, 138084 MEDIESU AURIT, Anul 2026, Numar persoane, 135
80-84 ani, Total, Satu Mare, 138164 MICULA, Anul 2026, Numar persoane, 55
80-84 ani, Total, Satu Mare, 138208 MOFTIN, Anul 2026, Numar persoane, 85
80-84 ani, Total, Satu Mare, 138280 ODOREU, Anul 2026, Numar persoane, 80
80-84 ani, Total, Satu Mare, 138351 ORASU NOU, Anul 2026, Numar persoane, 72
80-84 ani, Total, Satu Mare, 138431 PAULESTI, Anul 2026, Numar persoane, 82
80-84 ani, Total, Satu Mare, 138501 PETRESTI, Anul 2026, Numar persoane, 62
80-84 ani, Total, Satu Mare, 138538 PIR, Anul 2026, Numar persoane, 40
80-84 ani, Total, Satu Mare, 138574 PISCOLT, Anul 2026, Numar persoane, 50
80-84 ani, Total, Satu Mare, 138618 POMI, Anul 2026, Numar persoane, 55
80-84 ani, Total, Satu Mare, 180028 PORUMBESTI, Anul 2026, Numar persoane, 50
80-84 ani, Total, Satu Mare, 180091 RACSA, Anul 2026, Numar persoane, 42
