Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
85 ani si peste, Total, Suceava, 151488 FANTANA MARE, Anul 2026, Numar persoane, 97
85 ani si peste, Total, Suceava, 148453 FANTANELE, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Suceava, 148514 FORASTI, Anul 2026, Numar persoane, 159
85 ani si peste, Total, Suceava, 148667 FRATAUTII NOI, Anul 2026, Numar persoane, 148
85 ani si peste, Total, Suceava, 148694 FRATAUTII VECHI, Anul 2026, Numar persoane, 115
85 ani si peste, Total, Suceava, 148729 FRUMOSU, Anul 2026, Numar persoane, 102
85 ani si peste, Total, Suceava, 148765 FUNDU MOLDOVEI, Anul 2026, Numar persoane, 98
85 ani si peste, Total, Suceava, 148872 GALANESTI, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Suceava, 148916 GRAMESTI, Anul 2026, Numar persoane, 108
85 ani si peste, Total, Suceava, 148970 GRANICESTI, Anul 2026, Numar persoane, 115
85 ani si peste, Total, Suceava, 151512 HANTESTI, Anul 2026, Numar persoane, 103
85 ani si peste, Total, Suceava, 151549 HARTOP, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Suceava, 149101 HORODNIC DE JOS, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Suceava, 151479 HORODNIC DE SUS, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Suceava, 149049 HORODNICENI, Anul 2026, Numar persoane, 155
85 ani si peste, Total, Suceava, 149138 IACOBENI, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Suceava, 151442 IASLOVAT, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Suceava, 147660 ILISESTI, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Suceava, 146281 IPOTESTI, Anul 2026, Numar persoane, 147
85 ani si peste, Total, Suceava, 149183 IZVOARELE SUCEVEI, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Suceava, 149316 MALINI, Anul 2026, Numar persoane, 161
85 ani si peste, Total, Suceava, 149370 MANASTIREA HUMORULUI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Suceava, 149290 MARGINEA, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Suceava, 146325 MITOCU DRAGOMIRNEI, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Suceava, 149414 MOARA, Anul 2026, Numar persoane, 121
85 ani si peste, Total, Suceava, 149502 MOLDOVA-SULITA, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Suceava, 149539 MOLDOVITA, Anul 2026, Numar persoane, 101
85 ani si peste, Total, Suceava, 149584 MUSENITA, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Suceava, 149655 OSTRA, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Suceava, 149753 PALTINOASA, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Suceava, 149682 PANACI, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Suceava, 149780 PARTESTII DE JOS, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Suceava, 149833 PATRAUTI, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Suceava, 149851 POIANA STAMPEI, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Suceava, 151585 POIENI-SOLCA, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Suceava, 149931 POJORATA, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Suceava, 149968 PREUTESTI, Anul 2026, Numar persoane, 158
85 ani si peste, Total, Suceava, 150043 PUTNA, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Suceava, 150070 RADASENI, Anul 2026, Numar persoane, 130
85 ani si peste, Total, Suceava, 150114 RASCA, Anul 2026, Numar persoane, 108
85 ani si peste, Total, Suceava, 150178 SADOVA, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Suceava, 150445 SARU DORNEI, Anul 2026, Numar persoane, 96
85 ani si peste, Total, Suceava, 150196 SATU MARE, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Suceava, 146432 SCHEIA, Anul 2026, Numar persoane, 178
85 ani si peste, Total, Suceava, 151460 SERBAUTI, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Suceava, 150221 SIMINICEA, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Suceava, 150258 SLATINA, Anul 2026, Numar persoane, 106
85 ani si peste, Total, Suceava, 150294 STRAJA, Anul 2026, Numar persoane, 114
85 ani si peste, Total, Suceava, 150310 STROIESTI, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Suceava, 150356 STULPICANI, Anul 2026, Numar persoane, 124
85 ani si peste, Total, Suceava, 150418 SUCEVITA, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Suceava, 150524 TODIRESTI, Anul 2026, Numar persoane, 175
85 ani si peste, Total, Suceava, 150588 UDESTI, Anul 2026, Numar persoane, 226
85 ani si peste, Total, Suceava, 150702 ULMA, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Suceava, 150766 VADU MOLDOVEI, Anul 2026, Numar persoane, 111
85 ani si peste, Total, Suceava, 150891 VALEA MOLDOVEI, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Suceava, 150935 VAMA, Anul 2026, Numar persoane, 146
85 ani si peste, Total, Suceava, 150980 VATRA MOLDOVITEI, Anul 2026, Numar persoane, 116
85 ani si peste, Total, Suceava, 151022 VERESTI, Anul 2026, Numar persoane, 130
85 ani si peste, Total, Suceava, 151077 VICOVU DE JOS, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Suceava, 151558 VOITINEL, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Suceava, 151120 VOLOVAT, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Suceava, 151157 VULTURESTI, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Suceava, 151246 ZAMOSTEA, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Suceava, 151344 ZVORISTEA, Anul 2026, Numar persoane, 131
