Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Calarasi, 93815 JEGALIA, Anul 2026, Numar persoane, 107
80-84 ani, Total, Calarasi, 93851 LEHLIU, Anul 2026, Numar persoane, 73
80-84 ani, Total, Calarasi, 104083 LUICA, Anul 2026, Numar persoane, 69
80-84 ani, Total, Calarasi, 93931 LUPSANU, Anul 2026, Numar persoane, 95
80-84 ani, Total, Calarasi, 104181 MANASTIREA, Anul 2026, Numar persoane, 149
80-84 ani, Total, Calarasi, 100638 MITRENI, Anul 2026, Numar persoane, 118
80-84 ani, Total, Calarasi, 92587 MODELU, Anul 2026, Numar persoane, 146
80-84 ani, Total, Calarasi, 104323 NANA, Anul 2026, Numar persoane, 66
80-84 ani, Total, Calarasi, 104341 NICOLAE BALCESCU, Anul 2026, Numar persoane, 32
80-84 ani, Total, Calarasi, 94223 PERISORU, Anul 2026, Numar persoane, 74
80-84 ani, Total, Calarasi, 104635 PLATARESTI, Anul 2026, Numar persoane, 63
80-84 ani, Total, Calarasi, 104751 RADOVANU, Anul 2026, Numar persoane, 136
80-84 ani, Total, Calarasi, 94312 ROSETI, Anul 2026, Numar persoane, 122
80-84 ani, Total, Calarasi, 104886 SARULESTI, Anul 2026, Numar persoane, 41
80-84 ani, Total, Calarasi, 105222 SOHATU, Anul 2026, Numar persoane, 96
80-84 ani, Total, Calarasi, 105384 SOLDANU, Anul 2026, Numar persoane, 91
80-84 ani, Total, Calarasi, 105259 SPANTOV, Anul 2026, Numar persoane, 76
80-84 ani, Total, Calarasi, 94562 STEFAN CEL MARE, Anul 2026, Numar persoane, 53
80-84 ani, Total, Calarasi, 94580 STEFAN VODA, Anul 2026, Numar persoane, 45
80-84 ani, Total, Calarasi, 105455 TAMADAU MARE, Anul 2026, Numar persoane, 48
80-84 ani, Total, Calarasi, 105605 ULMENI, Anul 2026, Numar persoane, 98
80-84 ani, Total, Calarasi, 94606 ULMU, Anul 2026, Numar persoane, 44
80-84 ani, Total, Calarasi, 94651 UNIREA, Anul 2026, Numar persoane, 74
80-84 ani, Total, Calarasi, 94731 VALCELELE, Anul 2026, Numar persoane, 72
80-84 ani, Total, Calarasi, 105712 VALEA ARGOVEI, Anul 2026, Numar persoane, 66
80-84 ani, Total, Calarasi, 105829 VASILATI, Anul 2026, Numar persoane, 91
80-84 ani, Total, Calarasi, 94768 VLAD TEPES, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Calarasi, 92569 MUNICIPIUL CALARASI, Anul 2026, Numar persoane, 869
85 ani si peste, Total, Calarasi, 100610 MUNICIPIUL OLTENITA, Anul 2026, Numar persoane, 460
85 ani si peste, Total, Calarasi, 101458 ORAS BUDESTI, Anul 2026, Numar persoane, 145
85 ani si peste, Total, Calarasi, 103032 ORAS FUNDULEA, Anul 2026, Numar persoane, 147
85 ani si peste, Total, Calarasi, 93888 ORAS LEHLIU-GARA, Anul 2026, Numar persoane, 137
85 ani si peste, Total, Calarasi, 94125 ALEXANDRU ODOBESCU, Anul 2026, Numar persoane, 117
85 ani si peste, Total, Calarasi, 101083 BELCIUGATELE, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Calarasi, 92961 BORCEA, Anul 2026, Numar persoane, 177
85 ani si peste, Total, Calarasi, 101724 CASCIOARELE, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Calarasi, 101804 CHIRNOGI, Anul 2026, Numar persoane, 223
85 ani si peste, Total, Calarasi, 101822 CHISELET, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Calarasi, 93085 CIOCANESTI, Anul 2026, Numar persoane, 129
85 ani si peste, Total, Calarasi, 180055 CRIVAT, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Calarasi, 102419 CURCANI, Anul 2026, Numar persoane, 96
85 ani si peste, Total, Calarasi, 93281 CUZA VODA, Anul 2026, Numar persoane, 105
85 ani si peste, Total, Calarasi, 93325 DICHISENI, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Calarasi, 93370 DOR MARUNT, Anul 2026, Numar persoane, 138
85 ani si peste, Total, Calarasi, 93441 DOROBANTU, Anul 2026, Numar persoane, 97
85 ani si peste, Total, Calarasi, 93487 DRAGALINA, Anul 2026, Numar persoane, 148
85 ani si peste, Total, Calarasi, 93539 DRAGOS VODA, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Calarasi, 102838 FRASINET, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Calarasi, 102945 FRUMUSANI, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Calarasi, 103014 FUNDENI, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Calarasi, 179962 GALBINASI, Anul 2026, Numar persoane, 35
85 ani si peste, Total, Calarasi, 93664 GRADISTEA, Anul 2026, Numar persoane, 137
85 ani si peste, Total, Calarasi, 103568 GURBANESTI, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Calarasi, 103764 ILEANA, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Calarasi, 93771 INDEPENDENTA, Anul 2026, Numar persoane, 110
85 ani si peste, Total, Calarasi, 93815 JEGALIA, Anul 2026, Numar persoane, 121
85 ani si peste, Total, Calarasi, 93851 LEHLIU, Anul 2026, Numar persoane, 91
