Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Ialomita, 179999 MOLDOVENI, Anul 2026, Numar persoane, 42
80-84 ani, Total, Ialomita, 94081 MOVILA, Anul 2026, Numar persoane, 38
80-84 ani, Total, Ialomita, 104270 MOVILITA, Anul 2026, Numar persoane, 35
80-84 ani, Total, Ialomita, 94107 MUNTENI-BUZAU, Anul 2026, Numar persoane, 114
80-84 ani, Total, Ialomita, 179819 OGRADA, Anul 2026, Numar persoane, 54
80-84 ani, Total, Ialomita, 94161 PERIETI, Anul 2026, Numar persoane, 76
80-84 ani, Total, Ialomita, 180000 PLATONESTI, Anul 2026, Numar persoane, 56
80-84 ani, Total, Ialomita, 101243 RADULESTI, Anul 2026, Numar persoane, 34
80-84 ani, Total, Ialomita, 94269 REVIGA, Anul 2026, Numar persoane, 88
80-84 ani, Total, Ialomita, 179828 ROSIORI, Anul 2026, Numar persoane, 85
80-84 ani, Total, Ialomita, 94330 SALCIOARA, Anul 2026, Numar persoane, 34
80-84 ani, Total, Ialomita, 180019 SARATENI, Anul 2026, Numar persoane, 48
80-84 ani, Total, Ialomita, 94376 SAVENI, Anul 2026, Numar persoane, 91
80-84 ani, Total, Ialomita, 94429 SCANTEIA, Anul 2026, Numar persoane, 86
80-84 ani, Total, Ialomita, 94456 SFANTU GHEORGHE, Anul 2026, Numar persoane, 53
80-84 ani, Total, Ialomita, 105026 SINESTI, Anul 2026, Numar persoane, 50
80-84 ani, Total, Ialomita, 94492 STELNICA, Anul 2026, Numar persoane, 29
80-84 ani, Total, Ialomita, 94535 SUDITI, Anul 2026, Numar persoane, 60
80-84 ani, Total, Ialomita, 179702 TRAIAN, Anul 2026, Numar persoane, 53
80-84 ani, Total, Ialomita, 94688 VALEA CIORII, Anul 2026, Numar persoane, 38
80-84 ani, Total, Ialomita, 105794 VALEA MACRISULUI, Anul 2026, Numar persoane, 67
80-84 ani, Total, Ialomita, 94795 VLADENI, Anul 2026, Numar persoane, 50
85 ani si peste, Total, Ialomita, 92658 MUNICIPIUL SLOBOZIA, Anul 2026, Numar persoane, 569
85 ani si peste, Total, Ialomita, 92701 MUNICIPIUL FETESTI, Anul 2026, Numar persoane, 450
85 ani si peste, Total, Ialomita, 100683 MUNICIPIUL URZICENI, Anul 2026, Numar persoane, 308
85 ani si peste, Total, Ialomita, 92836 ORAS AMARA, Anul 2026, Numar persoane, 147
85 ani si peste, Total, Ialomita, 93067 ORAS CAZANESTI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Ialomita, 102749 ORAS FIERBINTI-TARG, Anul 2026, Numar persoane, 128
85 ani si peste, Total, Ialomita, 92765 ORAS TANDAREI, Anul 2026, Numar persoane, 163
85 ani si peste, Total, Ialomita, 100754 ADANCATA, Anul 2026, Numar persoane, 106
85 ani si peste, Total, Ialomita, 92783 ALBESTI, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Ialomita, 100852 ALEXENI, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Ialomita, 92872 ANDRASESTI, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Ialomita, 100870 ARMASESTI, Anul 2026, Numar persoane, 99
85 ani si peste, Total, Ialomita, 100923 AXINTELE, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Ialomita, 92907 BALACIU, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Ialomita, 180064 BARBULESTI, Anul 2026, Numar persoane, 22
85 ani si peste, Total, Ialomita, 101056 BARCANESTI, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Ialomita, 179784 BORANESTI, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Ialomita, 92989 BORDUSANI, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Ialomita, 93021 BUCU, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Ialomita, 179793 BUESTI, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Ialomita, 100709 CIOCARLIA, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Ialomita, 93101 CIOCHINA, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Ialomita, 93156 CIULNITA, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Ialomita, 93209 COCORA, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Ialomita, 179971 COLELIA, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Ialomita, 93236 COSAMBESTI, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Ialomita, 102240 COSERENI, Anul 2026, Numar persoane, 164
85 ani si peste, Total, Ialomita, 102641 DRAGOESTI, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Ialomita, 102703 DRIDU, Anul 2026, Numar persoane, 86
85 ani si peste, Total, Ialomita, 93575 FACAENI, Anul 2026, Numar persoane, 97
85 ani si peste, Total, Ialomita, 103283 GARBOVI, Anul 2026, Numar persoane, 136
85 ani si peste, Total, Ialomita, 93600 GHEORGHE DOJA, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Ialomita, 93628 GHEORGHE LAZAR, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Ialomita, 93646 GIURGENI, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Ialomita, 93717 GRINDU, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Ialomita, 93735 GRIVITA, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Ialomita, 180046 GURA IALOMITEI, Anul 2026, Numar persoane, 105
85 ani si peste, Total, Ialomita, 103862 ION ROATA, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Ialomita, 103960 JILAVELE, Anul 2026, Numar persoane, 111
85 ani si peste, Total, Ialomita, 179800 MAIA, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Ialomita, 100736 MANASIA, Anul 2026, Numar persoane, 105
85 ani si peste, Total, Ialomita, 179980 MARCULESTI, Anul 2026, Numar persoane, 20
85 ani si peste, Total, Ialomita, 93995 MIHAIL KOGALNICEANU, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Ialomita, 94045 MILOSESTI, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Ialomita, 179999 MOLDOVENI, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Ialomita, 94081 MOVILA, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Ialomita, 104270 MOVILITA, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Ialomita, 94107 MUNTENI-BUZAU, Anul 2026, Numar persoane, 125
85 ani si peste, Total, Ialomita, 179819 OGRADA, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Ialomita, 94161 PERIETI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Ialomita, 180000 PLATONESTI, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Ialomita, 101243 RADULESTI, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Ialomita, 94269 REVIGA, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Ialomita, 179828 ROSIORI, Anul 2026, Numar persoane, 159
85 ani si peste, Total, Ialomita, 94330 SALCIOARA, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Ialomita, 180019 SARATENI, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Ialomita, 94376 SAVENI, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Ialomita, 94429 SCANTEIA, Anul 2026, Numar persoane, 101
85 ani si peste, Total, Ialomita, 94456 SFANTU GHEORGHE, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Ialomita, 105026 SINESTI, Anul 2026, Numar persoane, 77
85 ani si peste, Total, Ialomita, 94492 STELNICA, Anul 2026, Numar persoane, 24
85 ani si peste, Total, Ialomita, 94535 SUDITI, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Ialomita, 179702 TRAIAN, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Ialomita, 94688 VALEA CIORII, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Ialomita, 105794 VALEA MACRISULUI, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Ialomita, 94795 VLADENI, Anul 2026, Numar persoane, 53
