Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
85 ani si peste, Total, Brasov, 41033 HALCHIU, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Brasov, 41088 HARMAN, Anul 2026, Numar persoane, 114
85 ani si peste, Total, Brasov, 41113 HARSENI, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Brasov, 41177 HOGHIZ, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Brasov, 42472 HOLBAV, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Brasov, 41248 HOMOROD, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Brasov, 41284 JIBERT, Anul 2026, Numar persoane, 77
85 ani si peste, Total, Brasov, 41346 LISA, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Brasov, 41382 MAIERUS, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Brasov, 41417 MANDRA, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Brasov, 41471 MOIECIU, Anul 2026, Numar persoane, 147
85 ani si peste, Total, Brasov, 41541 ORMENIS, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Brasov, 41578 PARAU, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Brasov, 41621 POIANA MARULUI, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Brasov, 41667 PREJMER, Anul 2026, Numar persoane, 198
85 ani si peste, Total, Brasov, 41701 RACOS, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Brasov, 41738 RECEA, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Brasov, 42464 SAMBATA DE SUS, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Brasov, 41925 SANPETRU, Anul 2026, Numar persoane, 97
85 ani si peste, Total, Brasov, 41818 SERCAIA, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Brasov, 41854 SINCA, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Brasov, 42449 SINCA NOUA, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Brasov, 41943 SOARS, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Brasov, 42003 TARLUNGENI, Anul 2026, Numar persoane, 108
85 ani si peste, Total, Brasov, 42058 TELIU, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Brasov, 42076 TICUSU, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Brasov, 42101 UCEA, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Brasov, 42156 UNGRA, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Brasov, 42183 VAMA BUZAULUI, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Brasov, 42236 VISTEA, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Brasov, 42307 VOILA, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Brasov, 42398 VULCAN, Anul 2026, Numar persoane, 59
