Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Puncte farmaceutice, Proprietate privata, Botosani, 39983 BLANDESTI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 36373 BRAESTI, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 36426 BROSCAUTI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 36499 CALARASI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 39967 CANDESTI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 36532 CONCESTI, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 36649 CORDARENI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 36676 CORLATENI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 36756 CORNI, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 39975 COSULA, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 36809 COTUSCA, Anul 2024, Numar, 3
Puncte farmaceutice, Proprietate privata, Botosani, 36907 CRISTESTI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 36952 CRISTINESTI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 37057 DANGENI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 37011 DERSCA, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 37217 DURNESTI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 37324 FRUMUSICA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 37397 GEORGE ENESCU, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 37547 HAVARNA, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 37672 HILISEU-HORIA, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 37823 IBANESTI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 37850 LEORDA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 39942 LOZNA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 37912 LUNCA, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 37958 MANOLEASA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 38241 MIHALASENI, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 38321 MILEANCA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 38456 NICSENI, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 38492 PALTINIS, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 38544 POMARLA, Anul 2024, Numar, 3
Puncte farmaceutice, Proprietate privata, Botosani, 38580 PRAJENI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 35839 RACHITI, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 38633 RADAUTI-PRUT, Anul 2024, Numar, 3
Puncte farmaceutice, Proprietate privata, Botosani, 38679 RAUSENI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 38731 RIPICENI, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 38811 ROMA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 38893 SANTA MARE, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 35884 STAUCENI, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Botosani, 38982 SUHARAU, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 39051 SULITA, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 39328 TRUSESTI, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 39417 UNGURENI, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Botosani, 39612 VACULESTI, Anul 2024, Numar, 1
