Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Cabinete medicale de familie, Proprietate publica, Prahova, 131817 ORAS VALENII DE MUNTE, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131899 ADUNATI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131933 ALBESTI-PALEOLOGU, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131988 ALUNIS, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132011 APOSTOLACHE, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132075 ARICESTII RAHTIVANI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132137 ARICESTII ZELETIN, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132164 BABA ANA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132226 BALTA DOAMNEI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132271 BALTESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132315 BANESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 130552 BARCANESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 136278 BATRANI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 130614 BERCENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132342 BERTEA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 130678 BLEJOI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132379 BOLDESTI-GRADISTEA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 130712 BRAZI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132404 BREBU, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 130785 BUCOV, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132459 CALUGARENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132510 CEPTURA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132574 CERASU, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132645 CHIOJDEANCA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132681 CIORANI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 136241 COCORASTII COLT, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132716 COCORASTII MISLII, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132752 COLCEAG, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132805 CORNU, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133018 DRAGANESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 132896 DRAJNA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133090 DUMBRAVA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131461 DUMBRAVESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133278 FANTANELE, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133161 FILIPESTII DE PADURE, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133214 FILIPESTII DE TARG, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133330 FLORESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133394 FULGA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133429 GHERGHITA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133508 GORGOTA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133562 GORNET, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133615 GORNET-CRICOV, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 131835 GURA VITIOAREI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Prahova, 133722 IORDACHEANU, Anul 2024, Numar, 0
